Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3872453,Service,11.199994418630611,11.19999441863061,21.389994418630607,10.189999999999998
1,2,3872453,3888784,Service,10.173022451058367,31.563016869688965,41.76968353635563,10.206666666666663
1,3,3888784,0,Return to Base,11.199994418630611,,,
2,1,0,3888724,Service,11.199994418630611,11.19999441863061,21.406661085297277,10.206666666666667
2,2,3888724,0,Return to Base,11.199994418630611,,,
3,1,0,3872459,Service,11.199994418630611,11.19999441863061,21.389994418630607,10.189999999999998
3,2,3872459,3881717,Service,10.161859712280409,31.55185413091101,41.745187464244346,10.193333333333335
3,3,3881717,0,Return to Base,11.199994418630611,,,
4,1,0,3872463,Service,11.199994418630611,11.19999441863061,21.389994418630607,10.189999999999998
4,2,3872463,3888743,Service,10.173022451058367,31.563016869688965,41.76968353635563,10.206666666666663
4,3,3888743,0,Return to Base,11.199994418630611,,,
