Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883068,Service,11.199994418630611,11.19999441863061,21.30999441863061,10.11
1,2,3883068,3881918,Service,10.092092594918164,31.40208701354878,41.528753680215445,10.126666666666665
1,3,3881918,3885412,Service,10.100464649001633,51.62921832921707,61.75588499588373,10.126666666666665
1,4,3885412,0,Return to Base,11.199994418630611,,,
2,1,0,3885395,Service,11.199994418630611,11.19999441863061,21.329994418630612,10.130000000000003
2,2,3885395,3882014,Service,10.103255333696122,31.43324975232673,41.57658308566006,10.14333333333333
2,3,3882014,0,Return to Base,11.199994418630611,,,
3,1,0,3882007,Service,11.199994418630611,11.19999441863061,21.34332775196394,10.14333333333333
3,2,3882007,3882010,Service,10.111627387779592,31.454955139743547,41.59828847307688,10.14333333333333
3,3,3882010,0,Return to Base,11.199994418630611,,,
