Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887326,Service,11.174878256380202,11.174878256380197,21.41154492304686,10.236666666666665
1,2,3887326,3883328,Service,10.181394505141837,31.5929394281887,41.83960609485537,10.24666666666667
1,3,3883328,0,Return to Base,11.174878256380202,,,
2,1,0,3887375,Service,11.174878256380202,11.174878256380197,21.41154492304686,10.236666666666665
2,2,3887375,3891149,Service,10.175813135752858,31.587358058799722,41.830691392133055,10.243333333333332
2,3,3891149,0,Return to Base,11.174878256380202,,,
3,1,0,3887342,Service,11.174878256380202,11.174878256380197,21.41154492304686,10.236666666666665
3,2,3887342,3888022,Service,10.173022451058367,31.58456737410522,41.83123404077189,10.24666666666667
3,3,3888022,3887369,Service,10.173022451058367,52.00425649183025,62.24092315849691,10.236666666666665
3,4,3887369,0,Return to Base,11.174878256380202,,,
