Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3881040,Service,11.199994418630611,11.199994418630638,21.826661085297303,10.626666666666665
1,2,3881040,3881924,Service,10.692089804233468,32.518750889530764,43.14875088953077,10.630000000000003
1,3,3881924,0,Return to Base,11.199994418630611,,,
2,1,0,3884437,Service,11.199994418630611,11.199994418630636,21.809994418630637,10.610000000000001
2,2,3884437,3891520,Service,10.694880488927959,32.5048749075586,43.13154157422527,10.626666666666665
2,3,3891520,3882357,Service,10.694880488927959,53.82642206315323,64.44975539648657,10.623333333333335
2,4,3882357,0,Return to Base,11.199994418630611,,,
3,1,0,3881788,Service,11.199994418630611,11.199994418630634,21.809994418630634,10.61
3,2,3881788,3891595,Service,10.694880488927959,32.5048749075586,43.13154157422527,10.626666666666665
3,3,3891595,3883121,Service,10.694880488927959,53.82642206315323,64.44975539648657,10.623333333333335
3,4,3883121,0,Return to Base,11.199994418630611,,,
