Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3885431,Service,11.174878256380202,11.174878256380197,21.314878256380197,10.14
1,2,3885431,3883590,Service,10.170231766363877,31.48511002274408,41.67511002274408,10.189999999999998
1,3,3883590,0,Return to Base,11.174878256380202,,,
2,1,0,3878541,Service,11.174878256380202,11.174878256380197,21.314878256380197,10.14
2,2,3878541,3888155,Service,10.178603820447346,31.493482076827533,41.68348207682753,10.189999999999998
2,3,3888155,0,Return to Base,11.174878256380202,,,
3,1,0,3888124,Service,11.174878256380202,11.174878256380197,21.311544923046863,10.136666666666667
3,2,3888124,3888000,Service,10.167441081669388,31.478986004716248,41.61565267138292,10.13666666666667
3,3,3888000,3884800,Service,10.167441081669388,51.7830937530523,61.91976041971897,10.13666666666667
3,4,3884800,0,Return to Base,11.174878256380202,,,
