Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883562,Service,11.174878256380202,11.174878256380227,21.52821158971356,10.353333333333333
1,2,3883562,3887401,Service,10.359998325589183,31.88820991530274,42.254876581969405,10.366666666666667
1,3,3887401,3885795,Service,10.359998325589183,52.61487490755859,62.981541574225254,10.366666666666667
1,4,3885795,0,Return to Base,11.174878256380202,,,
2,1,0,3890563,Service,11.174878256380202,11.174878256380193,21.544878256380194,10.370000000000001
2,2,3890563,3890614,Service,10.359998325589183,31.904876581969372,42.27487658196937,10.370000000000001
2,3,3890614,0,Return to Base,11.174878256380202,,,
3,1,0,3890556,Service,11.174878256380202,11.174878256380193,21.544878256380194,10.370000000000001
3,2,3890556,3888123,Service,10.359998325589183,31.904876581969372,42.2782099153027,10.373333333333331
3,3,3888123,0,Return to Base,11.174878256380202,,,
