Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3879905,Service,10.767438290984693,10.7674382909847,21.19077162431803,10.423333333333332
1,2,3879905,3885569,Service,10.382323803145102,31.573095427463144,42.076428760796475,10.50333333333333
1,3,3885569,0,Return to Base,10.773019660373672,,,
2,1,0,3879918,Service,10.767438290984693,10.767438290984698,21.19077162431803,10.423333333333334
2,2,3879918,3886389,Service,10.382323803145102,31.573095427463144,42.076428760796475,10.50333333333333
2,3,3886389,0,Return to Base,10.773019660373672,,,
3,1,0,3879909,Service,10.767438290984693,10.7674382909847,21.19077162431803,10.423333333333332
3,2,3879909,3886387,Service,10.382323803145102,31.573095427463144,42.076428760796475,10.50333333333333
3,3,3886387,0,Return to Base,10.773019660373672,,,
4,1,0,3886404,Service,10.773019660373672,10.773019660373677,21.27635299370701,10.503333333333334
4,2,3886404,0,Return to Base,10.773019660373672,,,
