Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880451,Service,11.199994418630611,11.19999441863061,21.273327751963944,10.073333333333334
1,2,3880451,3889451,Service,10.064185747973266,31.336744934436737,41.410078267770075,10.073333333333338
1,3,3889451,3880498,Service,10.064185747973266,51.47350803122569,61.54684136455903,10.073333333333338
1,4,3880498,3889438,Service,10.064185747973266,71.61102711253228,81.68436044586562,10.073333333333338
1,5,3889438,0,Return to Base,11.199994418630611,,,
2,1,0,3881499,Service,11.199994418630611,11.199994418630606,21.239994418630605,10.04
2,2,3881499,3886700,Service,10.033488216333877,31.273482634964466,41.313482634964465,10.04
2,3,3886700,3881824,Service,10.033488216333877,51.34697085129832,61.39030418463166,10.043333333333337
2,4,3881824,3886877,Service,10.033488216333877,71.42379240096552,81.46379240096553,10.040000000000006
2,5,3886877,3890524,Service,10.036278901028368,91.50007130199388,101.54340463532722,10.043333333333337
2,6,3890524,0,Return to Base,11.199994418630611,,,
