Operator,Task,Start,Finish,Successor
1,3889589,12.254873233147748,23.451539899814414,3891105
1,3891105,34.45897707452502,45.68897707452503,3884923
1,3884923,56.69641424823583,67.8930809149025,0
1,3884923,56.69641424823583,67.8930809149025,3886872
1,3886872,78.89493671922433,90.11827005255766,3884478
1,3884478,101.12012585787953,112.3167925245462,3885168
1,3885168,123.32422969725697,134.55422969725697,3884527
1,3885168,123.32422969725697,134.55422969725697,3891105
1,3884527,145.5923642737194,156.82903094038608,3885524
1,3885524,167.87274701612526,179.10941368279194,3883514
1,3883514,190.15312988541893,201.3897965520856,3876725
1,3876725,212.40281509518542,223.59948176185208,0
