Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880137,Service,12.42789568420612,12.427895684206192,22.761229017539527,10.333333333333336
1,2,3880137,3883574,Service,10.315347370477346,33.076576388016875,43.41324305468354,10.336666666666666
1,3,3883574,0,Return to Base,12.4334770535951,,,
2,1,0,3880897,Service,12.42789568420612,12.427895684206309,22.76789568420631,10.34
2,2,3880897,3880612,Service,10.315347370477346,33.08324305468366,43.433243054683665,10.350000000000001
2,3,3880612,0,Return to Base,12.42789568420612,,,
3,1,0,3884730,Service,12.42789568420612,12.427895684206188,22.734562350872856,10.306666666666668
3,2,3884730,3879730,Service,10.298603262310408,33.03268045702301,43.36601379035635,10.333333333333336
3,3,3879730,3880917,Service,10.318138055171836,53.68415184552817,64.02081851219484,10.336666666666666
3,4,3880917,0,Return to Base,12.4334770535951,,,
4,1,0,3885437,Service,12.41952363012265,12.419577263936963,22.7629105972703,10.343333333333335
4,2,3885437,3889606,Service,10.304184631699387,33.06709522896969,43.39709522896969,10.329999999999998
4,3,3889606,3880905,Service,10.306975316393878,53.704070545363564,64.03407054536356,10.329999999999998
4,4,3880905,0,Return to Base,12.42789568420612,,,
