Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3884415,Service,11.174878256380202,11.174878256380197,21.821544923046865,10.646666666666668
1,2,3884415,3884351,Service,10.454881605201836,32.27642652824871,42.949759861582045,10.673333333333332
1,3,3884351,0,Return to Base,11.174878256380202,,,
2,1,0,3881138,Service,11.174878256380202,11.174878256380197,21.824878256380195,10.649999999999999
2,2,3881138,3890600,Service,10.505113929702652,32.32999218608284,43.06999218608284,10.740000000000002
2,3,3890600,0,Return to Base,11.174878256380202,,,
3,1,0,3881012,Service,11.174878256380202,11.174878256380197,21.834878256380197,10.66
3,2,3881012,3878636,Service,10.457672289896326,32.292550546276516,43.042550546276516,10.75
3,3,3878636,0,Return to Base,11.174878256380202,,,
4,1,0,3884220,Service,11.174878256380202,11.174878256380197,21.821544923046865,10.646666666666668
4,2,3884220,3891541,Service,10.507904614397143,32.32944953744401,43.07944953744401,10.75
4,3,3891541,0,Return to Base,11.174878256380202,,,
