Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3877659,Service,10.613950632787754,10.613950632787775,21.88671250577444,11.272761872986665
1,2,3877659,3877669,Service,10.887437732847754,32.7741502386222,44.05691211160887,11.282761872986669
1,3,3877669,0,Return to Base,10.636276110343672,,,
2,1,0,3879747,Service,10.636276110343672,10.636276110343681,21.84294277701035,11.206666666666669
2,2,3879747,3877576,Service,10.80371719201306,32.64665996902341,43.93275517534341,11.286095206319999
2,3,3877576,0,Return to Base,10.636276110343672,,,
3,1,0,3873626,Service,10.636276110343672,10.63627611034374,21.749609443677073,11.113333333333333
3,2,3873626,3888204,Service,10.775810345068162,32.525419788745225,42.525419788745225,10.0
3,3,3888204,3880444,Service,10.767438290984693,53.292858079729925,64.49285807972993,11.200000000000003
3,4,3880444,0,Return to Base,10.636276110343672,,,
