Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3888146,Service,10.0,10.0,20.413333333333334,10.413333333333334
1,2,3888146,3888132,Service,10.396277226617551,30.80961055995087,41.2229438932842,10.413333333333334
1,3,3888132,3884855,Service,10.396277226617551,51.61922111990174,62.0458877865684,10.426666666666662
1,4,3884855,3888122,Service,10.396277226617551,72.44216501318594,82.85549834651928,10.413333333333341
1,5,3888122,3883889,Service,10.396277226617551,93.25177557313681,103.67844223980347,10.426666666666662
1,6,3883889,0,Return to Base,10.0,,,
2,1,0,3887874,Service,10.0,10.0,20.443333333333335,10.443333333333335
2,2,3887874,3887624,Service,10.426974758256938,30.87030809159026,41.313641424923595,10.443333333333335
2,3,3887624,3887896,Service,10.426974758256938,51.74061618318052,62.183949516513856,10.443333333333335
2,4,3887896,3887858,Service,10.426974758256938,72.61092427477078,83.05425760810411,10.443333333333328
2,5,3887858,0,Return to Base,10.0,,,
