Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880289,Service,10.0,10.0,20.383333333333333,10.383333333333333
1,2,3880289,3894924,Service,10.365579694978162,30.748913028311485,41.26557969497815,10.516666666666666
1,3,3894924,0,Return to Base,10.0,,,
2,1,0,3887950,Service,10.0,10.0,20.446666666666665,10.446666666666665
2,2,3887950,0,Return to Base,10.0,,,
3,1,0,3880273,Service,10.0,10.0,20.383333333333333,10.383333333333333
3,2,3880273,3887625,Service,10.371161064367142,30.754494397700462,41.20449439770046,10.449999999999996
3,3,3887625,0,Return to Base,10.0,,,
4,1,0,3880269,Service,10.0,10.0,20.383333333333333,10.383333333333333
4,2,3880269,3887941,Service,10.373951749061632,30.757285082394965,41.20395174906163,10.446666666666665
4,3,3887941,0,Return to Base,10.0,,,
5,1,0,3887934,Service,10.0,10.0,20.446666666666665,10.446666666666665
5,2,3887934,3887916,Service,10.396277226617551,30.842943893284207,41.28961055995087,10.446666666666665
5,3,3887916,0,Return to Base,10.0,,,
