Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3891378,Service,11.462318779912652,11.462318779912664,21.75496143094422,10.292642651031557
1,2,3891378,0,Return to Base,11.462318779912652,,,
2,1,0,3882140,Service,11.462318779912652,11.462318779912664,21.683805271117915,10.221486491205251
2,2,3882140,3889658,Service,10.173022451058367,31.856827722176277,42.1461370398745,10.289309317698226
2,3,3889658,0,Return to Base,11.462318779912652,,,
3,1,0,3889699,Service,11.462318779912652,11.462318779912664,21.70047193778458,10.238153157871917
3,2,3889699,3883861,Service,10.173022451058367,31.873494388842943,42.12016105550961,10.24666666666667
3,3,3883861,0,Return to Base,11.462318779912652,,,
4,1,0,3884743,Service,11.462318779912652,11.462318779912664,21.70898544657933,10.246666666666666
4,2,3884743,3889637,Service,10.156278342891428,31.86526378947076,42.124573107168985,10.259309317698225
4,3,3889637,0,Return to Base,11.462318779912652,,,
