Operator,Task,Start,Finish,Successor
1,3883548,9.999999935024098,20.51333326835743,3886698
1,3886698,30.971005623229473,41.351005623229476,3880984
1,3880984,51.808677913125784,62.32201124645912,3882303
1,3882303,72.77968353435544,83.2063502010221,3880532
1,3882303,72.77968353435544,83.2063502010221,3880984
1,3880532,93.66402239044277,104.1973557237761,3889611
1,3889611,114.65502811214812,125.06169477881478,3883627
1,3883627,135.5193670687111,146.02936706871108,3878192
1,3878192,156.50099278007988,166.8909927800799,3872601
1,3872601,177.39052533939358,187.91385867272692,3877204
1,3877204,198.44129807898548,208.9912980789855,0
