Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3879193,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
1,2,3879193,0,Return to Base,11.199994418630611,,,
2,1,0,3878874,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
2,2,3878874,3873349,Service,10.775810345068162,33.19913809703209,44.42247143036542,11.22333333333333
2,3,3873349,0,Return to Base,11.199994418630611,,,
3,1,0,3889877,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
3,2,3889877,3872847,Service,10.775810345068162,33.19913809703209,44.42247143036542,11.22333333333333
3,3,3872847,0,Return to Base,11.199994418630611,,,
4,1,0,3880735,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
4,2,3880735,3872814,Service,10.775810345068162,33.19913809703209,44.42247143036542,11.22333333333333
4,3,3872814,0,Return to Base,11.199994418630611,,,
