Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883106,Service,11.199994418630611,11.19999441863061,21.333327751963942,10.133333333333333
1,2,3883106,3883207,Service,10.111627387779592,31.44495513974354,41.578288473076874,10.133333333333333
1,3,3883207,3894545,Service,10.097673964307143,51.675962437384015,61.79262910405068,10.116666666666667
1,4,3894545,0,Return to Base,11.199994418630611,,,
2,1,0,3881601,Service,11.199994418630611,11.19989794828677,21.3332312816201,10.133333333333331
2,2,3881601,3882074,Service,10.100464649001633,31.43293019283538,41.559596859502044,10.126666666666665
2,3,3882074,3881697,Service,10.100464649001633,51.65929577071736,61.79262910405069,10.133333333333333
2,4,3881697,0,Return to Base,11.199994418630611,,,
3,1,0,3882218,Service,11.199994418630611,11.19999441863061,21.36999441863061,10.170000000000002
3,2,3882218,3882233,Service,10.13395286533551,31.503947283966127,41.67394728396613,10.170000000000002
3,3,3882233,0,Return to Base,11.199994418630611,,,
