Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3884178,Service,11.373016869688978,11.373016869688968,21.523016869688966,10.149999999999999
1,2,3884178,3884190,Service,10.223254775559184,31.74627164524815,41.89627164524815,10.149999999999999
1,3,3884190,0,Return to Base,11.373016869688978,,,
2,1,0,3879684,Service,11.373016869688978,11.373016869688968,21.549683536355634,10.176666666666666
2,2,3879684,3879676,Service,10.14790628880796,31.697589825163575,41.87425649183024,10.176666666666662
2,3,3879676,0,Return to Base,11.373016869688978,,,
3,1,0,3883126,Service,11.414877140106325,11.414877140106313,21.644877140106313,10.23
3,2,3883126,0,Return to Base,11.414877140106325,,,
4,1,0,3883851,Service,11.373016869688978,11.373016869688968,21.523016869688966,10.149999999999999
4,2,3883851,3883024,Service,10.223254775559184,31.74627164524815,41.942938311914816,10.196666666666665
4,3,3883024,0,Return to Base,11.373016869688978,,,
