Operator,Task,Start,Finish,Successor
1,3894171,0.0,11.21,0
2,3894228,0.0,11.21,3881171
2,3881171,21.974647606290198,33.1846476062902,0
3,3890474,0.0,11.21,3881528
3,3881528,21.974647606290198,33.1846476062902,0
4,3887563,0.0,11.21,3887915
4,3887915,21.974647606290198,33.1846476062902,0
