Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3889451,Service,11.199994418630611,0.0,10.073333333333334,10.073333333333334
1,2,3889451,3880498,Service,10.064185747973266,20.13751908130658,30.210852414639913,10.073333333333334
1,3,3880498,3881499,Service,10.033488216333877,40.244340630973774,50.28434063097377,10.04
1,4,3881499,3886877,Service,10.033488216333877,60.31782884730763,70.35782884730763,10.04
1,5,3886877,3881824,Service,10.033488216333877,80.39131706364148,90.43465039697482,10.043333333333337
1,6,3881824,3886700,Service,10.033488216333877,100.46813861330867,110.50813861330867,10.040000000000006
1,7,3886700,3880451,Service,10.033488216333877,120.54162682964254,130.61496016297588,10.073333333333338
1,8,3880451,3890524,Service,10.036278901028368,140.65123906400424,150.69457239733757,10.043333333333322
1,9,3890524,3889438,Service,10.036278901028368,160.73085129836593,170.80418463169926,10.073333333333323
1,10,3889438,0,Return to Base,11.199994418630611,,,
