Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880001,Service,11.504179050329999,0.0,10.236666666666666,10.236666666666666
1,2,3880001,3879967,Service,10.223254775559184,20.45992144222585,30.696588108892513,10.236666666666665
1,3,3879967,3879982,Service,10.223254775559184,40.9198428844517,51.15650955111836,10.236666666666665
1,4,3879982,0,Return to Base,11.504179050329999,,,
2,1,0,3880018,Service,11.504179050329999,0.0,10.236666666666666,10.236666666666666
2,2,3880018,3880053,Service,10.223254775559184,20.45992144222585,30.696588108892513,10.236666666666665
2,3,3880053,3880040,Service,10.223254775559184,40.9198428844517,51.15650955111836,10.236666666666665
2,4,3880040,0,Return to Base,11.504179050329999,,,
3,1,0,3880063,Service,11.504179050329999,0.0,10.236666666666666,10.236666666666666
3,2,3880063,3880027,Service,10.223254775559184,20.45992144222585,30.696588108892513,10.236666666666665
3,3,3880027,3880081,Service,10.223254775559184,40.9198428844517,51.15650955111836,10.236666666666665
3,4,3880081,0,Return to Base,11.504179050329999,,,
