Operator,Task,Start,Finish,Successor
1,3879847,0.0,10.61,3879806
1,3879806,21.120695299091615,31.730695299091614,3879065
1,3879065,42.24139059818324,52.8980572648499,0
2,3879889,0.0,10.616666666666667,3879953
2,3879953,21.132943335147267,31.789610001813934,3879834
2,3879834,42.300305300905556,52.910305300905556,0
3,3879871,0.0,10.616666666666667,3879796
3,3879796,21.124571281063822,31.74123794773049,3879931
3,3879931,42.25751461621109,52.914181282877756,0
