Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3889736,Service,11.35906344621653,1.7763568394002505e-15,10.663333333333336,10.663333333333334
1,2,3889736,3885387,Service,10.552555569508979,21.215888902842295,31.755888902842294,10.54
1,3,3885387,3878955,Service,10.468835028674285,42.22472393151657,52.928057264849905,10.703333333333333
1,4,3878955,3891138,Service,10.493951190924694,63.422008455774595,74.08534178910793,10.663333333333334
1,5,3891138,0,Return to Base,11.35906344621653,,,
2,1,0,3891125,Service,11.3674355003,-1.7763568394002505e-15,10.673333333333332,10.673333333333334
2,2,3891125,3878941,Service,10.493951190924694,21.167284524258022,31.870617857591355,10.703333333333333
2,3,3878941,3885411,Service,10.468835028674285,42.339452886265626,52.879452886265625,10.54
2,4,3885411,3878915,Service,10.468835028674285,63.3482879149399,74.05162124827324,10.703333333333333
2,5,3878915,0,Return to Base,11.373016869688978,,,
