Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3879852,Service,11.199994418630611,-1.7763568394002505e-15,11.223333333333331,11.223333333333333
1,2,3879852,3888634,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
1,3,3888634,3873321,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
1,4,3873321,0,Return to Base,11.199994418630611,,,
2,1,0,3881195,Service,11.199994418630611,0.0,11.223333333333333,11.223333333333333
2,2,3881195,3882834,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
2,3,3882834,3880405,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
2,4,3880405,0,Return to Base,11.199994418630611,,,
3,1,0,3882825,Service,11.199994418630611,-1.7763568394002505e-15,11.223333333333331,11.223333333333333
3,2,3882825,3888598,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
3,3,3888598,3886998,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
3,4,3886998,0,Return to Base,11.199994418630611,,,
