Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3881908,Service,11.199994418630611,0.0,10.046666666666667,10.046666666666667
1,2,3881908,3873393,Service,10.039069585722856,20.085736252389538,30.132402919056204,10.046666666666667
1,3,3873393,3890032,Service,10.039069585722856,40.171472504779075,50.21813917144574,10.046666666666667
1,4,3890032,3894138,Service,10.039069585722856,60.25720875716861,70.30387542383528,10.046666666666667
1,5,3894138,3889427,Service,10.039069585722856,80.34294500955815,90.38961167622482,10.046666666666667
1,6,3889427,0,Return to Base,11.199994418630611,,,
2,1,0,3891567,Service,11.199994418630611,-1.7763568394002505e-15,10.046666666666665,10.046666666666667
2,2,3891567,3877531,Service,10.039069585722856,20.085736252389538,30.14573625238954,10.060000000000002
2,3,3877531,3886672,Service,10.039069585722856,40.18480583811241,50.23147250477908,10.046666666666667
2,4,3886672,3873420,Service,10.039069585722856,60.27054209050195,70.31720875716861,10.046666666666667
2,5,3873420,0,Return to Base,11.199994418630611,,,
