Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3888563,Service,11.199994418630611,0.0,10.2,10.2
1,2,3888563,3888567,Service,10.167441081669388,20.367441081669384,30.567441081669383,10.2
1,3,3888567,0,Return to Base,11.199994418630611,,,
2,1,0,3888600,Service,11.199994418630611,0.0,10.2,10.2
2,2,3888600,3880559,Service,10.167441081669388,20.367441081669377,30.564107748336045,10.196666666666669
2,3,3880559,0,Return to Base,11.199994418630611,,,
3,1,0,3871924,Service,11.199994418630611,0.0,10.206666666666667,10.206666666666667
3,2,3871924,0,Return to Base,11.199994418630611,,,
4,1,0,3879893,Service,11.199994418630611,0.0,10.196666666666667,10.196666666666667
4,2,3879893,3889440,Service,10.167441081669388,20.36410774833605,30.56410774833605,10.2
4,3,3889440,0,Return to Base,11.199994418630611,,,
