Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3882107,Service,10.66976432667755,0.0,11.357101677540237,11.357101677540237
1,2,3882107,3891440,Service,11.099529769628978,22.456631447169222,33.739964780502554,11.283333333333331
1,3,3891440,0,Return to Base,10.639066795038163,,,
2,1,0,3891488,Service,10.641857479732652,-1.7763568394002505e-15,11.32998078285211,11.329980782852111
2,2,3891488,3888353,Service,11.119064562490408,22.449045345342505,33.779026128194616,11.329980782852111
2,3,3888353,0,Return to Base,10.616741317482244,,,
3,1,0,3888309,Service,10.616741317482244,0.0,11.337101677540238,11.337101677540238
3,2,3888309,3887746,Service,11.093948400239999,22.43105007778025,33.73769752729903,11.306647449518778
3,3,3887746,0,Return to Base,10.641857479732652,,,
4,1,0,3891455,Service,10.622322686871223,0.0,11.256666666666666,11.256666666666666
4,2,3891455,3888275,Service,11.110692508406938,22.36735917507361,33.74446085261385,11.377101677540239
4,3,3888275,0,Return to Base,10.636276110343672,,,
