Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3878996,Service,10.0,1.7763568394002505e-15,10.826666666666668,10.826666666666666
1,2,3878996,3878158,Service,10.0,20.82666666666666,31.633333333333326,10.806666666666665
1,3,3878158,3879032,Service,10.767438290984693,42.40077162431803,53.2074382909847,10.806666666666665
1,4,3879032,0,Return to Base,10.0,,,
2,1,0,3879090,Service,10.0,0.0,10.806666666666667,10.806666666666667
2,2,3879090,3878972,Service,10.0,20.806666666666665,31.633333333333333,10.826666666666668
2,3,3878972,3879140,Service,10.0,42.77751294180026,53.584179608466926,10.806666666666665
2,4,3879140,0,Return to Base,10.0,,,
3,1,0,3888406,Service,10.0,0.0,10.733333333333333,10.733333333333333
3,2,3888406,3888381,Service,10.692089804233468,21.425423137566796,32.15875647090013,10.733333333333334
3,3,3888381,3888412,Service,10.692089804233468,42.85084627513359,53.584179608466926,10.733333333333334
3,4,3888412,0,Return to Base,10.0,,,
