Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880055,Service,10.923716633876122,0.0,10.49,10.49
1,2,3880055,3886531,Service,10.41581201947898,20.905812019478972,31.475812019478973,10.57
1,3,3886531,3886673,Service,10.413021334784489,41.88883335426347,52.392166687596806,10.503333333333337
1,4,3886673,3886647,Service,10.413021334784489,62.805188022381316,73.30852135571465,10.50333333333333
1,5,3886647,0,Return to Base,10.929298003265101,,,
2,1,0,3880004,Service,10.923716633876122,0.0,10.49,10.49
2,2,3880004,3886522,Service,10.41581201947898,20.905812019478972,31.475812019478973,10.57
2,3,3886522,3886546,Service,10.41023065009,41.886042669568965,52.456042669568966,10.57
2,4,3886546,3880044,Service,10.41581201947898,62.87185468904793,73.36185468904793,10.490000000000002
2,5,3880044,0,Return to Base,10.923716633876122,,,
