Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3886406,Service,11.060460183906121,0.0,10.65,10.65
1,2,3886406,3886459,Service,10.572090362370407,21.22209036237028,31.86209036237028,10.64
1,3,3886459,3886432,Service,10.572090362370407,42.4341807247407,53.0741807247407,10.64
1,4,3886432,3886515,Service,10.51627666848061,63.5904573932213,74.12379072655463,10.533333333333331
1,5,3886515,3885562,Service,10.474416398063266,84.59820712461789,95.18820712461789,10.590000000000003
1,6,3885562,3886501,Service,10.527439407258571,105.71564653187647,116.30564653187648,10.590000000000003
1,7,3886501,3886530,Service,10.474416398063266,126.78006292993973,137.31339626327306,10.533333333333331
1,8,3886530,3886489,Service,10.474416398063266,147.78781266133632,158.37781266133632,10.590000000000003
1,9,3886489,3886480,Service,10.527439407258571,168.9052520685949,179.4952520685949,10.590000000000003
1,10,3886480,0,Return to Base,11.018599913488774,,,
