Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3894171,Service,11.174878256380202,0.0,11.21,11.21
1,2,3894171,0,Return to Base,11.174878256380202,,,
2,1,0,3894228,Service,11.174878256380202,0.0,11.21,11.21
2,2,3894228,3881171,Service,10.764647606290204,21.974647606290198,33.1846476062902,11.21
2,3,3881171,0,Return to Base,11.174878256380202,,,
3,1,0,3890474,Service,11.174878256380202,0.0,11.21,11.21
3,2,3890474,3881528,Service,10.764647606290204,21.974647606290198,33.1846476062902,11.21
3,3,3881528,0,Return to Base,11.174878256380202,,,
4,1,0,3887563,Service,11.174878256380202,0.0,11.21,11.21
4,2,3887563,3887915,Service,10.764647606290204,21.974647606290198,33.1846476062902,11.21
4,3,3887915,0,Return to Base,11.174878256380202,,,
