Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3877669,Service,10.636276110343672,0.0,11.282761872986665,11.282761872986665
1,2,3877669,3888204,Service,10.764647606290204,23.280150976041973,33.28015097604197,10.0
1,3,3888204,0,Return to Base,10.613950632787754,,,
2,1,0,3880444,Service,10.636276110343672,0.0,11.2,11.2
2,2,3880444,3879747,Service,10.851158831819387,22.05115883181939,33.257825498486056,11.206666666666667
2,3,3879747,0,Return to Base,10.636276110343672,,,
3,1,0,3877576,Service,10.636276110343672,0.0,11.286095206319997,11.286095206319997
3,2,3877576,0,Return to Base,10.636276110343672,,,
4,1,0,3873626,Service,10.636276110343672,0.0,11.113333333333333,11.113333333333333
4,2,3873626,3877659,Service,10.884647048153264,21.997980381486585,33.27074225447325,11.272761872986663
4,3,3877659,0,Return to Base,10.613950632787754,,,
