Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883881,Service,11.199994418630611,0.0,10.113333333333333,10.113333333333333
1,2,3883881,3883251,Service,10.094883279612652,20.20821661294596,30.301549946279295,10.093333333333334
1,3,3883251,3877977,Service,10.078139171445715,40.39348765819694,50.510154324863606,10.116666666666667
1,4,3877977,3883931,Service,10.094883279612652,60.60503760447625,70.71837093780958,10.11333333333333
1,5,3883931,0,Return to Base,11.199994418630611,,,
2,1,0,3883470,Service,11.199994418630611,0.0,10.093333333333334,10.093333333333334
2,2,3883470,3881988,Service,10.078139171445715,20.171472504779043,30.284805838112376,10.113333333333333
2,3,3881988,3882949,Service,10.078139171445715,40.36294500955809,50.45627834289142,10.093333333333334
2,4,3882949,3885778,Service,10.092092594918164,60.548370937809594,70.7183709378096,10.170000000000002
2,5,3885778,0,Return to Base,11.199994418630611,,,
