Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883720,Service,11.174878256380202,0.0,10.153333333333332,10.153333333333332
1,2,3883720,3883580,Service,10.12837149594653,20.281704829279875,30.435038162613207,10.153333333333332
1,3,3883580,3874565,Service,10.12837149594653,40.56340965855975,50.720076325226415,10.156666666666666
1,4,3874565,3883442,Service,10.12837149594653,60.848447821172954,71.00178115450629,10.153333333333336
1,5,3883442,3874696,Service,10.12837149594653,81.13015265045283,91.2868193171195,10.156666666666666
1,6,3874696,0,Return to Base,11.174878256380202,,,
2,1,0,3874667,Service,11.174878256380202,0.0,10.156666666666666,10.156666666666666
2,2,3874667,3877704,Service,10.13395286533551,20.29061953200218,30.45061953200218,10.16
2,3,3877704,3874813,Service,10.13395286533551,40.584572397337695,50.74123906400436,10.156666666666666
2,4,3874813,3874605,Service,10.13116218064102,60.872401244645374,71.03240124464537,10.159999999999997
2,5,3874605,0,Return to Base,11.174878256380202,,,
