Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880081,Service,11.504179050329999,0.0,10.236666666666666,10.236666666666666
1,2,3880081,3879967,Service,10.223254775559184,20.45992144222585,30.696588108892513,10.236666666666665
1,3,3879967,3880063,Service,10.223254775559184,40.9198428844517,51.15650955111836,10.236666666666665
1,4,3880063,3880053,Service,10.223254775559184,61.379764326677545,71.61643099334421,10.236666666666665
1,5,3880053,3880001,Service,10.223254775559184,81.8396857689034,92.07635243557006,10.236666666666665
1,6,3880001,3879982,Service,10.223254775559184,102.29960721112924,112.5362738777959,10.236666666666665
1,7,3879982,3880018,Service,10.223254775559184,122.75952865335509,132.99619532002177,10.236666666666679
1,8,3880018,3880027,Service,10.223254775559184,143.21945009558095,153.45611676224763,10.236666666666679
1,9,3880027,3880040,Service,10.223254775559184,163.67937153780682,173.9160382044735,10.236666666666679
1,10,3880040,0,Return to Base,11.504179050329999,,,
