Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3888549,Service,11.199994418630611,0.0,10.636666666666667,10.636666666666667
1,2,3888549,3894551,Service,10.750694182817755,21.387360849484434,32.047360849484434,10.66
1,3,3894551,3895249,Service,10.761856921595713,42.80921777108016,53.54255110441349,10.733333333333334
1,4,3895249,3894911,Service,10.761856921595713,64.30440802600921,74.96440802600921,10.659999999999997
1,5,3894911,0,Return to Base,11.199994418630611,,,
2,1,0,3895176,Service,11.199994418630611,0.0,10.726666666666667,10.726666666666667
2,2,3895176,3888700,Service,10.756275552206734,21.482942218873415,32.11960888554008,10.636666666666667
2,3,3888700,3895167,Service,10.756275552206734,42.87588443774682,53.602551104413486,10.726666666666667
2,4,3895167,3888681,Service,10.756275552206734,64.35882665662022,74.9954933232869,10.63666666666667
2,5,3888681,0,Return to Base,11.199994418630611,,,
