Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3878057,Service,11.174878256380202,0.0,10.106666666666667,10.106666666666667
1,2,3878057,3874843,Service,10.083720540834694,20.19038720750136,30.29705387416803,10.10666666666667
1,3,3874843,3877808,Service,10.083720540834694,40.38077441500272,50.48744108166939,10.10666666666667
1,4,3877808,3878084,Service,10.083720540834694,60.57116162250408,70.67782828917075,10.10666666666667
1,5,3878084,0,Return to Base,11.174878256380202,,,
2,1,0,3874877,Service,11.174878256380202,0.0,10.106666666666667,10.106666666666667
2,2,3874877,3877162,Service,10.072557802056735,20.179224468723405,30.27255780205674,10.093333333333334
2,3,3877162,3876935,Service,10.072557802056735,40.345115604113474,50.45178227078014,10.10666666666667
2,4,3876935,3883634,Service,10.078139171445715,60.52992144222585,70.62992144222585,10.100000000000001
2,5,3883634,3883550,Service,10.078139171445715,80.70806061367156,90.80806061367156,10.099999999999994
2,6,3883550,0,Return to Base,11.174878256380202,,,
