Operator,Task,Start,Finish,Successor
1,3887628,0.0,10.403333333333332,3887649
1,3887649,20.777285082394965,31.180618415728297,0
2,3888103,0.0,10.613333333333333,3881830
2,3881830,21.17426095692578,31.497594290259116,0
