Operator,Task,Start,Finish,Successor
1,3877024,0.0,11.346666666666668,3878189
1,3878189,22.37363863423892,33.70030530090558,0
2,3887246,0.0,11.313333333333333,3887206
2,3887206,22.301235715182713,33.614569048516046,0
3,3887220,0.0,11.313333333333333,3877042
3,3877042,22.35984009376699,33.706506760433655,0
4,3878211,0.0,11.326666666666666,3874486
4,3874486,22.45968465262952,33.763017985962854,0
