Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3881777,Service,11.199994418630611,0.0,10.64,10.64
1,2,3881777,3884017,Service,10.78697308384612,21.426973083846107,32.02030641717944,10.593333333333334
1,3,3884017,3881059,Service,10.78697308384612,42.80727950102553,53.447279501025534,10.64
1,4,3881059,3884906,Service,10.78697308384612,64.23425258487164,74.82758591820497,10.593333333333334
1,5,3884906,3881169,Service,10.78697308384612,85.61455900205107,96.25455900205107,10.64
1,6,3881169,3885052,Service,10.78697308384612,107.04153208589717,117.63486541923051,10.593333333333334
1,7,3885052,3881774,Service,10.78697308384612,128.42183850307663,139.06183850307661,10.639999999999986
1,8,3881774,3884998,Service,10.78697308384612,149.84881158692272,160.44214492025606,10.593333333333334
1,9,3884998,3881098,Service,10.78697308384612,171.22911800410213,181.86911800410215,10.640000000000015
1,10,3881098,0,Return to Base,11.199994418630611,,,
