Operator,Task,Start,Finish,Successor
1,3894116,0.0,10.116666666666667,3872240
1,3872240,20.208759261584838,30.325425928251505,3894235
1,3894235,40.46775084767047,50.65108418100381,0
2,3894106,0.0,10.116666666666667,3872176
2,3872176,20.208759261584838,30.325425928251505,3871855
2,3871855,40.417518523169676,50.53418518983634,0
