Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3890759,Service,11.370226184994488,0.0,10.4,10.4
1,2,3890759,0,Return to Base,11.370226184994488,,,
2,1,0,3890772,Service,11.370226184994488,0.0,10.4,10.4
2,2,3890772,3890510,Service,10.348835586811225,20.748835586811218,31.12883558681122,10.380000000000003
2,3,3890510,0,Return to Base,11.370226184994488,,,
3,1,0,3890749,Service,11.370226184994488,0.0,10.4,10.4
3,2,3890749,3890521,Service,10.348835586811225,20.748835586811218,31.12883558681122,10.380000000000003
3,3,3890521,0,Return to Base,11.370226184994488,,,
4,1,0,3890536,Service,11.370226184994488,0.0,10.38,10.38
4,2,3890536,3890634,Service,10.348835586811225,20.728835586811222,31.12883558681122,10.399999999999999
4,3,3890634,0,Return to Base,11.370226184994488,,,
