Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887856,Service,10.586043785842856,0.0,10.99,10.99
1,2,3887856,3880688,Service,10.859530885902856,21.849530885902844,32.992864219236175,11.14333333333333
1,3,3880688,0,Return to Base,10.558136938897958,,,
2,1,0,3885330,Service,10.586043785842856,0.0,10.99,10.99
2,2,3885330,3885329,Service,10.867902939986326,21.857902939986324,32.97123627331966,11.113333333333337
2,3,3885329,0,Return to Base,10.574881047064897,,,
3,1,0,3884008,Service,10.586043785842856,0.0,11.106666666666667,11.106666666666667
3,2,3884008,3877746,Service,10.865112255291836,21.971778921958517,32.978445588625185,11.006666666666668
3,3,3877746,0,Return to Base,10.566508992981428,,,
4,1,0,3886510,Service,10.558136938897958,0.0,11.06,11.06
4,2,3886510,3877613,Service,10.890228417542243,21.950228417542235,32.950228417542235,11.0
4,3,3877613,0,Return to Base,10.580462416453877,,,
