Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3889757,Service,11.199994418630611,0.0,10.073333333333334,10.073333333333334
1,2,3889757,3889383,Service,10.061395063278775,20.134728396612115,30.198061729945447,10.063333333333333
1,3,3889383,3883401,Service,10.053023009195305,40.25108473914075,50.31108473914075,10.060000000000002
1,4,3883401,3884612,Service,10.053023009195305,60.36410774833605,70.42744108166939,10.063333333333333
1,5,3884612,3889791,Service,10.061395063278775,80.48883614494815,90.56216947828149,10.073333333333338
1,6,3889791,3890075,Service,10.058604378584286,100.62077385686575,110.69077385686576,10.070000000000007
1,7,3890075,3890062,Service,10.058604378584286,120.74937823545001,130.82271156878335,10.073333333333338
1,8,3890062,3890077,Service,10.058604378584286,140.88131594736763,150.95131594736762,10.069999999999993
1,9,3890077,3890065,Service,10.058604378584286,161.0099203259519,171.08325365928522,10.073333333333323
1,10,3890065,0,Return to Base,11.199994418630611,,,
