Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3884014,Service,11.174878256380202,0.0,10.106666666666667,10.106666666666667
1,2,3884014,3894255,Service,10.050232324500817,20.156898991167495,30.216898991167497,10.060000000000002
1,3,3894255,3884338,Service,10.050232324500817,40.26713131566831,50.37379798233498,10.10666666666667
1,4,3884338,3876773,Service,10.078139171445715,60.451937153780676,70.55860382044735,10.10666666666667
1,5,3876773,3884298,Service,10.078139171445715,80.63674299189304,90.74340965855971,10.10666666666667
1,6,3884298,3894359,Service,10.050232324500817,100.79364198306054,110.85364198306054,10.060000000000002
1,7,3894359,3890213,Service,10.050232324500817,120.90387430756137,131.01054097422804,10.10666666666667
1,8,3890213,3894282,Service,10.050232324500817,141.06077329872886,151.12077329872886,10.060000000000002
1,9,3894282,3887226,Service,10.050232324500817,161.1710056232297,171.27767228989634,10.106666666666655
1,10,3887226,0,Return to Base,11.174878256380202,,,
