Operator,Task,Start,Finish,Successor
1,3882119,0.0,10.35,3891481
1,3891481,20.698835586811214,31.048835586811215,3877644
1,3877644,41.389299119538975,51.72263245287231,3882117
1,3882117,62.063095985600086,72.37642931893342,0
2,3877851,0.0,10.34,3873551
2,3873551,20.666510109255317,31.003176775921983,3877855
2,3877855,41.329686885177296,51.6696868851773,3877886
2,3877886,62.015731787294044,72.37573178729404,0
