Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3879140,Service,10.0,1.7763568394002505e-15,10.806666666666668,10.806666666666667
1,2,3879140,3879090,Service,10.767438290984693,21.57410495765138,32.380771624318044,10.806666666666665
1,3,3879090,3878158,Service,10.767438290984693,61.4725617090153,72.27922837568197,10.806666666666665
1,4,3878158,3879032,Service,10.767438290984693,83.04666666666667,93.85333333333334,10.806666666666672
1,5,3879032,0,Return to Base,10.0,,,
2,1,0,3888412,Service,10.0,0.0,10.733333333333333,10.733333333333333
2,2,3888412,3878996,Service,10.0,20.733333333333334,31.560000000000002,10.826666666666668
2,3,3878996,3888381,Service,10.0,41.56,52.29333333333334,10.733333333333334
2,4,3888381,3878972,Service,10.0,62.29333333333334,73.12,10.826666666666668
2,5,3878972,3888406,Service,10.0,83.12,93.85333333333334,10.733333333333334
2,6,3888406,0,Return to Base,10.0,,,
