Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880578,Service,12.386035413788772,1.7763568394002505e-15,10.433333333333335,10.433333333333334
1,2,3880578,3879022,Service,10.239998883726122,20.673332217059453,30.96999888372612,10.296666666666667
1,3,3879022,0,Return to Base,12.349756512760406,,,
2,1,0,3883938,Service,12.366500620927344,0.0,10.273333333333333,10.273333333333333
2,2,3883938,3887154,Service,10.248370937809591,20.52170427114293,30.941704271142928,10.419999999999998
2,3,3887154,0,Return to Base,12.377663359705304,,,
3,1,0,3878168,Service,12.374872675010813,0.0,10.41,10.41
3,2,3878168,3878589,Service,10.245580253115103,20.655580253115087,30.955580253115087,10.3
3,3,3878589,0,Return to Base,12.358128566843874,,,
4,1,0,3882281,Service,12.377663359705304,0.0,10.41,10.41
4,2,3882281,3880877,Service,10.242789568420612,20.652789568420612,30.94945623508728,10.296666666666667
4,3,3880877,0,Return to Base,12.366500620927344,,,
5,1,0,3890992,Service,12.374872675010813,0.0,10.41,10.41
5,2,3890992,3886765,Service,10.242789568420612,20.65278956842062,30.949456235087286,10.296666666666667
5,3,3886765,0,Return to Base,12.366500620927344,,,
