Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880957,Service,11.361854130911018,0.0,10.346666666666668,10.346666666666668
1,2,3880957,3880970,Service,10.28744052353245,20.634107190199103,30.98077385686577,10.346666666666668
1,3,3880970,0,Return to Base,11.361854130911018,,,
2,1,0,3887923,Service,11.297668382937754,0.0,10.293333333333333,10.293333333333333
2,2,3887923,3888074,Service,10.242789568420612,20.536122901753956,30.93278956842062,10.396666666666665
2,3,3888074,0,Return to Base,11.386970293161427,,,
3,1,0,3887810,Service,11.297668382937754,0.0,10.293333333333333,10.293333333333333
3,2,3887810,3887619,Service,10.242789568420612,20.536122901753956,30.93278956842062,10.396666666666665
3,3,3887619,0,Return to Base,11.386970293161427,,,
4,1,0,3880951,Service,11.361854130911018,0.0,10.346666666666668,10.346666666666668
4,2,3880951,0,Return to Base,11.361854130911018,,,
