Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880695,Service,11.174878256380202,0.0,10.076666666666666,10.076666666666666
1,2,3880695,3883533,Service,10.061395063278775,20.13806172994545,30.218061729945447,10.079999999999998
1,3,3883533,3883188,Service,10.061395063278775,40.27945679322423,50.39279012655756,10.11333333333333
1,4,3883188,0,Return to Base,11.174878256380202,,,
2,1,0,3881963,Service,11.174878256380202,0.0,10.11,10.11
2,2,3881963,3883756,Service,10.061395063278775,20.17139506327878,30.25139506327878,10.079999999999998
2,3,3883756,3876849,Service,10.061395063278775,40.31279012655756,50.39279012655756,10.079999999999998
2,4,3876849,0,Return to Base,11.174878256380202,,,
3,1,0,3883558,Service,11.174878256380202,0.0,10.08,10.08
3,2,3883558,3884290,Service,10.061395063278775,20.14139506327878,30.221395063278777,10.079999999999998
3,3,3884290,3884627,Service,10.072557802056735,40.29395286533551,50.387286198668846,10.093333333333334
3,4,3884627,0,Return to Base,11.174878256380202,,,
