Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887916,Service,10.0,0.0,10.446666666666667,10.446666666666667
1,2,3887916,3880289,Service,10.373951749061632,20.82061841572829,31.203951749061623,10.383333333333333
1,3,3880289,3880269,Service,10.371161064367142,41.575112813428746,51.95844614676208,10.383333333333333
1,4,3880269,3880273,Service,10.371161064367142,62.32960721112919,72.71294054446253,10.383333333333333
1,5,3880273,3887950,Service,10.373951749061632,83.08689229352416,93.53355896019083,10.446666666666673
1,6,3887950,0,Return to Base,10.0,,,
2,1,0,3887625,Service,10.0,0.0,10.45,10.45
2,2,3887625,3887941,Service,10.396277226617551,20.846277226617545,31.292943893284214,10.446666666666669
2,3,3887941,3887934,Service,10.396277226617551,62.18232045432341,72.62898712099008,10.446666666666665
2,4,3887934,3894924,Service,10.387905172534081,83.01689229352417,93.53355896019083,10.516666666666666
2,5,3894924,0,Return to Base,10.0,,,
