Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880753,Service,10.717205966483878,0.0,10.406666666666666,10.406666666666666
1,2,3880753,3883450,Service,10.312556685782857,20.719223352449518,31.125890019116184,10.406666666666666
1,3,3883450,3883427,Service,10.301393947004897,41.428524146399326,51.82185747973266,10.39333333333333
1,4,3883427,3889483,Service,10.312556685782857,62.13441416551551,72.60108083218218,10.466666666666669
1,5,3889483,0,Return to Base,10.67813638076102,,,
2,1,0,3880754,Service,10.703252543011427,-1.7763568394002505e-15,10.423333333333332,10.423333333333334
2,2,3880754,3890019,Service,10.315347370477346,20.738680703810687,31.132014037144017,10.39333333333333
2,3,3890019,3883435,Service,10.301393947004897,41.433407984148914,51.84007465081558,10.406666666666666
2,4,3883435,3883464,Service,10.312556685782857,62.15263133659843,72.57596466993176,10.423333333333332
2,5,3883464,0,Return to Base,10.703252543011427,,,
