Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3879818,Service,10.94046074204306,0.0,10.466666666666667,10.466666666666667
1,2,3879818,3879837,Service,10.387905172534081,20.85457183920076,31.321238505867427,10.466666666666669
1,3,3879837,0,Return to Base,10.94046074204306,,,
2,1,0,3879963,Service,10.982321012460407,0.0,10.343333333333334,10.343333333333334
2,2,3879963,3879122,Service,10.318138055171836,20.661471388505163,31.004804721838497,10.343333333333334
2,3,3879122,0,Return to Base,10.982321012460407,,,
3,1,0,3879716,Service,10.94046074204306,0.0,10.48,10.48
3,2,3879716,0,Return to Base,10.94046074204306,,,
4,1,0,3879751,Service,10.94046074204306,0.0,10.466666666666667,10.466666666666667
4,2,3879751,3879780,Service,10.387905172534081,20.85457183920076,31.321238505867427,10.466666666666669
4,3,3879780,0,Return to Base,10.94046074204306,,,
