Operator,Task,Start,Finish,Successor
1,3887049,0.0,11.256666666666666,3887101
1,3887101,22.11619755256953,33.3728642192362,3876934
1,3876934,64.94983339612372,75.75316672945705,0
2,3877491,1.7763568394002505e-15,10.813333333333334,3877155
2,3877155,21.64495737229128,32.46495737229128,3877583
2,3877583,43.296581411249235,54.10991474458257,3877139
2,3877139,64.94153878354052,75.76153878354052,0
