Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3888296,Service,10.54976488481449,1.7763568394002505e-15,11.250000000000002,11.25
1,2,3888296,3881664,Service,11.110692508406938,22.360692508406938,33.82699552175308,11.466303013346145
1,3,3881664,0,Return to Base,10.54976488481449,,,
2,1,0,3873541,Service,10.555346254203469,1.7763568394002505e-15,11.45963634667948,11.459636346679478
2,2,3873541,3885292,Service,11.130227301268366,22.589863647947848,33.92986364794785,11.34
2,3,3885292,0,Return to Base,10.552555569508979,,,
3,1,0,3891401,Service,10.527439407258571,0.0,11.516303013346146,11.516303013346146
3,2,3891401,0,Return to Base,10.527439407258571,,,
4,1,0,3890086,Service,10.552555569508979,0.0,11.466303013346145,11.466303013346145
4,2,3890086,3884954,Service,11.121855247184897,22.58815826053105,33.88149159386438,11.293333333333333
4,3,3884954,0,Return to Base,10.555346254203469,,,
