CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3914795,3914798,1,230,246,426,1,278
3914798,3914795,1,230,246,426,1,278
3914795,3914958,1,230,246,426,1,278
3914958,3914795,1,230,246,426,1,278
3914795,3912662,1,230,246,426,1,278
3912662,3914795,1,230,246,426,1,278
3914795,3913077,1,230,246,426,1,278
3913077,3914795,1,230,246,426,1,278
3914795,3913094,1,230,246,426,1,278
3913094,3914795,1,230,246,426,1,278
3914795,3913885,1,230,246,426,1,278
3913885,3914795,1,230,246,426,1,278
3914795,3914134,1,230,246,426,1,278
3914134,3914795,1,230,246,426,1,278
3914795,3914156,1,230,246,426,1,278
3914156,3914795,1,230,246,426,1,278
3914795,0,1,230,0,0,1,229
0,3914795,0,0,246,426,1,229
3914798,3914795,1,230,246,426,1,278
3914795,3914798,1,230,246,426,1,278
3914798,3914958,1,230,246,426,1,278
3914958,3914798,1,230,246,426,1,278
3914798,3912662,1,230,246,426,1,278
3912662,3914798,1,230,246,426,1,278
3914798,3913077,1,230,246,426,1,278
3913077,3914798,1,230,246,426,1,278
3914798,3913094,1,230,246,426,1,278
3913094,3914798,1,230,246,426,1,278
3914798,3913885,1,230,246,426,1,278
3913885,3914798,1,230,246,426,1,278
3914798,3914134,1,230,246,426,1,278
3914134,3914798,1,230,246,426,1,278
3914798,3914156,1,230,246,426,1,278
3914156,3914798,1,230,246,426,1,278
3914798,0,1,230,0,0,1,229
0,3914798,0,0,246,426,1,229
3914958,3914795,1,230,246,426,1,278
3914795,3914958,1,230,246,426,1,278
3914958,3914798,1,230,246,426,1,278
3914798,3914958,1,230,246,426,1,278
3914958,3912662,1,230,246,426,1,278
3912662,3914958,1,230,246,426,1,278
3914958,3913077,1,230,246,426,1,278
3913077,3914958,1,230,246,426,1,278
3914958,3913094,1,230,246,426,1,278
3913094,3914958,1,230,246,426,1,278
3914958,3913885,1,230,246,426,1,278
3913885,3914958,1,230,246,426,1,278
3914958,3914134,1,230,246,426,1,278
3914134,3914958,1,230,246,426,1,278
3914958,3914156,1,230,246,426,1,278
3914156,3914958,1,230,246,426,1,278
3914958,0,1,230,0,0,1,229
0,3914958,0,0,246,426,1,229
3912662,3914795,1,230,246,426,1,278
3914795,3912662,1,230,246,426,1,278
3912662,3914798,1,230,246,426,1,278
3914798,3912662,1,230,246,426,1,278
3912662,3914958,1,230,246,426,1,278
3914958,3912662,1,230,246,426,1,278
3912662,3913077,1,230,246,426,1,278
3913077,3912662,1,230,246,426,1,278
3912662,3913094,1,230,246,426,1,278
3913094,3912662,1,230,246,426,1,278
3912662,3913885,1,230,246,426,1,278
3913885,3912662,1,230,246,426,1,278
3912662,3914134,1,230,246,426,1,278
3914134,3912662,1,230,246,426,1,278
3912662,3914156,1,230,246,426,1,278
3914156,3912662,1,230,246,426,1,278
3912662,0,1,230,0,0,1,229
0,3912662,0,0,246,426,1,229
3913077,3914795,1,230,246,426,1,278
3914795,3913077,1,230,246,426,1,278
3913077,3914798,1,230,246,426,1,278
3914798,3913077,1,230,246,426,1,278
3913077,3914958,1,230,246,426,1,278
3914958,3913077,1,230,246,426,1,278
3913077,3912662,1,230,246,426,1,278
3912662,3913077,1,230,246,426,1,278
3913077,3913094,1,230,246,426,1,278
3913094,3913077,1,230,246,426,1,278
3913077,3913885,1,230,246,426,1,278
3913885,3913077,1,230,246,426,1,278
3913077,3914134,1,230,246,426,1,278
3914134,3913077,1,230,246,426,1,278
3913077,3914156,1,230,246,426,1,278
3914156,3913077,1,230,246,426,1,278
3913077,0,1,230,0,0,1,229
0,3913077,0,0,246,426,1,229
3913094,3914795,1,230,246,426,1,278
3914795,3913094,1,230,246,426,1,278
3913094,3914798,1,230,246,426,1,278
3914798,3913094,1,230,246,426,1,278
3913094,3914958,1,230,246,426,1,278
3914958,3913094,1,230,246,426,1,278
3913094,3912662,1,230,246,426,1,278
3912662,3913094,1,230,246,426,1,278
3913094,3913077,1,230,246,426,1,278
3913077,3913094,1,230,246,426,1,278
3913094,3913885,1,230,246,426,1,278
3913885,3913094,1,230,246,426,1,278
3913094,3914134,1,230,246,426,1,278
3914134,3913094,1,230,246,426,1,278
3913094,3914156,1,230,246,426,1,278
3914156,3913094,1,230,246,426,1,278
3913094,0,1,230,0,0,1,229
0,3913094,0,0,246,426,1,229
3913885,3914795,1,230,246,426,1,278
3914795,3913885,1,230,246,426,1,278
3913885,3914798,1,230,246,426,1,278
3914798,3913885,1,230,246,426,1,278
3913885,3914958,1,230,246,426,1,278
3914958,3913885,1,230,246,426,1,278
3913885,3912662,1,230,246,426,1,278
3912662,3913885,1,230,246,426,1,278
3913885,3913077,1,230,246,426,1,278
3913077,3913885,1,230,246,426,1,278
3913885,3913094,1,230,246,426,1,278
3913094,3913885,1,230,246,426,1,278
3913885,3914134,1,230,246,426,1,278
