CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562121495,3912136,5,15,CARICO DA MAG AUTO,1,3803763,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 8:09:49 AM,9/11/2022 8:11:03 AM,9/11/2022 8:12:38 AM,2,1385431,1307056,0,0,0,0,1,1,756684,STONES 2.0 AR.WHITE MAT.MOSAICO 5X5,518,760,1,9/11/2022 8:11:39 AM,1,367
2562121495,3912139,5,15,CARICO DA MAG AUTO,1,3803767,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,9/11/2022 8:11:03 AM,9/11/2022 8:12:40 AM,9/11/2022 8:14:11 AM,2,1385432,1307056,0,0,0,0,1,1,756695,STONES 2.0 AR.WHITE MAT.LI.SF.30X60,368,580,1,9/11/2022 8:13:23 AM,1,367
2562122835,3912143,5,15,CARICO DA MAG AUTO,1,3803774,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-03,S_CO,BOX PRONTI CONTAINER,5,241,369,0,9/11/2022 8:14:33 AM,9/11/2022 8:15:47 AM,9/11/2022 8:17:04 AM,1,1385434,1308945,0,0,0,0,1,1,769930,REVES DE REX NOISETTE MAT 6MM 60X120 R,938,760,1,9/11/2022 8:16:14 AM,0,75
2562122905,3912159,5,15,CARICO DA MAG AUTO,1,3803778,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-05,S_CO,BOX PRONTI CONTAINER,8,237,375,0,9/11/2022 8:16:42 AM,9/11/2022 8:17:06 AM,9/11/2022 8:19:13 AM,2,1385435,1308583,0,0,0,0,1,1,752549,ARCHEOLOGIE BIANCO 6MM 60X120 RET,938,760,1,9/11/2022 8:17:35 AM,0,49
2562122905,3912162,5,15,CARICO DA MAG AUTO,1,3803782,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-05,S_CO,BOX PRONTI CONTAINER,8,237,375,0,9/11/2022 8:18:42 AM,9/11/2022 8:19:15 AM,9/11/2022 8:20:27 AM,1,1385436,1308583,0,0,0,0,1,1,752549,ARCHEOLOGIE BIANCO 6MM 60X120 RET,938,760,1,9/11/2022 8:19:43 AM,0,49
2562122951,3911662,8,60,POSIZIONAMENTO INTERI,1,3803792,58,104,319,0,M0-D68-02,STOCK,PIAZZALE NUOVO,21,M3-BO-241,S_CA,BOX PRONTI CAMION,3,344,444,0,9/11/2022 5:05:56 AM,9/11/2022 8:20:16 AM,9/11/2022 8:25:18 AM,5,1385258,1308631,40287339,1211290,181432,0,4,4,758204,STUDIOS OF CSM BRICK GRIP 40X80 RET,3695,,1,9/11/2022 8:23:09 AM,3,296
2562121495,3912166,5,15,CARICO DA MAG AUTO,1,3803789,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 8:21:01 AM,9/11/2022 8:21:49 AM,9/11/2022 8:23:16 AM,1,1385440,1307056,0,0,0,0,1,1,756684,STONES 2.0 AR.WHITE MAT.MOSAICO 5X5,575,760,1,9/11/2022 8:22:17 AM,0,367
2562122835,3912169,5,15,CARICO DA MAG AUTO,1,3803795,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-03,S_CO,BOX PRONTI CONTAINER,5,241,369,0,9/11/2022 8:23:20 AM,9/11/2022 8:23:21 AM,9/11/2022 8:25:05 AM,2,1385442,1308945,0,0,0,0,1,1,774903,NATURE MOOD GLACIER GLOS 6M 60X120 RT,938,760,1,9/11/2022 8:24:04 AM,1,75
2562122951,3912171,8,60,POSIZIONAMENTO INTERI,1,3803807,58,104,319,0,M0-D68-02,STOCK,PIAZZALE NUOVO,21,M3-BO-241,S_CA,BOX PRONTI CAMION,3,344,444,0,9/11/2022 8:23:22 AM,9/11/2022 8:25:20 AM,9/11/2022 8:29:47 AM,4,1385258,1308631,40287339,1211290,181432,0,4,4,758204,STUDIOS OF CSM BRICK GRIP 40X80 RET,3695,,1,9/11/2022 8:27:45 AM,2,296
2562122951,3912182,5,15,CARICO DA MAG AUTO,1,3803811,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,9/11/2022 8:26:49 AM,9/11/2022 8:28:02 AM,9/11/2022 8:29:36 AM,2,1385449,1308631,0,0,0,0,1,1,769848,ORIGINES DE REX BLANC MATTE 30x60 RETT,169,380,1,9/11/2022 8:28:37 AM,1,367
