CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912440,3912313,144,391,207,217,1,190
3912313,3912440,144,391,204,225,1,190
3912440,3912311,144,391,162,225,1,173
3912311,3912440,144,391,204,225,1,173
3912440,3913314,144,391,190,225,1,171
3913314,3912440,141,391,204,225,1,171
3912440,3913320,144,391,107,185,1,203
3913320,3912440,141,391,204,225,1,203
3912440,3913319,144,391,107,193,1,194
3913319,3912440,288,412,204,225,1,194
3912440,3912309,144,391,214,225,1,185
3912309,3912440,144,391,204,225,1,185
3912440,0,144,391,0,0,1,395
0,3912440,0,0,204,225,1,395
3912313,3912440,144,391,204,225,1,182
3912440,3912313,144,391,207,217,1,182
3912313,3912311,144,391,162,225,1,173
3912311,3912313,144,391,207,217,1,173
3912313,3913314,144,391,190,225,1,171
3913314,3912313,141,391,207,217,1,171
3912313,3913320,144,391,107,185,1,203
3913320,3912313,141,391,207,217,1,203
3912313,3913319,144,391,107,193,1,194
3913319,3912313,288,412,207,217,1,194
3912313,3912309,144,391,214,225,1,185
3912309,3912313,144,391,207,217,1,185
3912313,0,144,391,0,0,1,395
0,3912313,0,0,207,217,1,395
3912311,3912440,144,391,204,225,1,182
3912440,3912311,144,391,162,225,1,182
3912311,3912313,144,391,207,217,1,190
3912313,3912311,144,391,162,225,1,190
3912311,3913314,144,391,190,225,1,171
3913314,3912311,141,391,162,225,1,171
3912311,3913320,144,391,107,185,1,203
3913320,3912311,141,391,162,225,1,203
3912311,3913319,144,391,107,193,1,194
3913319,3912311,288,412,162,225,1,194
3912311,3912309,144,391,214,225,1,185
3912309,3912311,144,391,162,225,1,185
3912311,0,144,391,0,0,1,395
0,3912311,0,0,162,225,1,395
3913314,3912440,141,391,204,225,1,185
3912440,3913314,144,391,190,225,1,185
3913314,3912313,141,391,207,217,1,193
3912313,3913314,144,391,190,225,1,193
3913314,3912311,141,391,162,225,1,173
3912311,3913314,144,391,190,225,1,173
3913314,3913320,141,391,107,185,1,203
3913320,3913314,141,391,190,225,1,203
3913314,3913319,141,391,107,193,1,194
3913319,3913314,288,412,190,225,1,194
3913314,3912309,141,391,214,225,1,188
3912309,3913314,144,391,190,225,1,188
3913314,0,141,391,0,0,1,395
0,3913314,0,0,190,225,1,395
3913320,3912440,141,391,204,225,1,185
3912440,3913320,144,391,107,185,1,185
3913320,3912313,141,391,207,217,1,193
3912313,3913320,144,391,107,185,1,193
3913320,3912311,141,391,162,225,1,173
3912311,3913320,144,391,107,185,1,173
3913320,3913314,141,391,190,225,1,174
3913314,3913320,141,391,107,185,1,174
3913320,3913319,141,391,107,193,1,194
3913319,3913320,288,412,107,185,1,194
3913320,3912309,141,391,214,225,1,188
3912309,3913320,144,391,107,185,1,188
3913320,0,141,391,0,0,1,395
0,3913320,0,0,107,185,1,395
3913319,3912440,288,412,204,225,1,204
3912440,3913319,144,391,107,193,1,204
3913319,3912313,288,412,207,217,1,212
3912313,3913319,144,391,107,193,1,212
3913319,3912311,288,412,162,225,1,257
3912311,3913319,144,391,107,193,1,257
3913319,3913314,288,412,190,225,1,214
3913314,3913319,141,391,107,193,1,214
3913319,3913320,288,412,107,185,1,335
3913320,3913319,141,391,107,193,1,335
3913319,3912309,288,412,214,225,1,208
3912309,3913319,144,391,107,193,1,208
3913319,0,288,412,0,0,1,479
0,3913319,0,0,107,193,1,479
3912309,3912440,144,391,204,225,1,182
3912440,3912309,144,391,214,225,1,182
3912309,3912313,144,391,207,217,1,190
3912313,3912309,144,391,214,225,1,190
3912309,3912311,144,391,162,225,1,173
3912311,3912309,144,391,214,225,1,173
3912309,3913314,144,391,190,225,1,171
3913314,3912309,141,391,214,225,1,171
3912309,3913320,144,391,107,185,1,203
3913320,3912309,141,391,214,225,1,203
3912309,3913319,144,391,107,193,1,194
3913319,3912309,288,412,214,225,1,194
3912309,0,144,391,0,0,1,395
0,3912309,0,0,214,225,1,395
0,3912440,0,0,204,225,1,228
3912440,0,144,391,0,0,1,228
0,3912313,0,0,207,217,1,220
3912313,0,144,391,0,0,1,220
0,3912311,0,0,162,225,1,228
3912311,0,144,391,0,0,1,228
0,3913314,0,0,190,225,1,228
3913314,0,141,391,0,0,1,228
0,3913320,0,0,107,185,1,189
3913320,0,141,391,0,0,1,189
0,3913319,0,0,107,193,1,198
3913319,0,288,412,0,0,1,198
0,3912309,0,0,214,225,1,228
3912309,0,144,391,0,0,1,228
