CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913556,3911730,347,428,114,442,1,278
3911730,3913556,397,419,118,436,1,278
3913556,3913741,347,428,114,442,1,278
3913741,3913556,397,419,118,436,1,278
3913556,3912104,347,428,115,454,1,0
3912104,3913556,398,436,118,436,1,0
3913556,3912155,347,428,115,454,1,0
3912155,3913556,398,436,118,436,1,0
3913556,3912211,347,428,115,454,1,0
3912211,3913556,398,436,118,436,1,0
3913556,3912244,347,428,115,454,1,0
3912244,3913556,398,436,118,436,1,0
3913556,3912270,347,428,115,454,1,0
3912270,3913556,398,436,118,436,1,0
3913556,0,347,428,0,0,1,552
0,3913556,0,0,118,436,1,552
3911730,3913556,397,419,118,436,1,405
3913556,3911730,347,428,114,442,1,405
3911730,3913741,397,419,114,442,1,349
3913741,3911730,397,419,114,442,1,349
3911730,3912104,397,419,115,454,1,0
3912104,3911730,398,436,114,442,1,0
3911730,3912155,397,419,115,454,1,0
3912155,3911730,398,436,114,442,1,0
3911730,3912211,397,419,115,454,1,0
3912211,3911730,398,436,114,442,1,0
3911730,3912244,397,419,115,454,1,0
3912244,3911730,398,436,114,442,1,0
3911730,3912270,397,419,115,454,1,0
3912270,3911730,398,436,114,442,1,0
3911730,0,397,419,0,0,1,592
0,3911730,0,0,114,442,1,592
3913741,3913556,397,419,118,436,1,405
3913556,3913741,347,428,114,442,1,405
3913741,3911730,397,419,114,442,1,349
3911730,3913741,397,419,114,442,1,349
3913741,3912104,397,419,115,454,1,0
3912104,3913741,398,436,114,442,1,0
3913741,3912155,397,419,115,454,1,0
3912155,3913741,398,436,114,442,1,0
3913741,3912211,397,419,115,454,1,0
3912211,3913741,398,436,114,442,1,0
3913741,3912244,397,419,115,454,1,0
3912244,3913741,398,436,114,442,1,0
3913741,3912270,397,419,115,454,1,0
3912270,3913741,398,436,114,442,1,0
3913741,0,397,419,0,0,1,592
0,3913741,0,0,114,442,1,592
3912104,3913556,398,436,118,436,1,389
3913556,3912104,347,428,115,454,1,389
3912104,3911730,398,436,114,442,1,333
3911730,3912104,397,419,115,454,1,333
3912104,3913741,398,436,114,442,1,333
3913741,3912104,397,419,115,454,1,333
3912104,3912155,398,436,115,454,1,0
3912155,3912104,398,436,115,454,1,0
3912104,3912211,398,436,115,454,1,0
3912211,3912104,398,436,115,454,1,0
3912104,3912244,398,436,115,454,1,0
3912244,3912104,398,436,115,454,1,0
3912104,3912270,398,436,115,454,1,0
3912270,3912104,398,436,115,454,1,0
3912104,0,398,436,0,0,1,609
0,3912104,0,0,115,454,1,609
3912155,3913556,398,436,118,436,1,389
3913556,3912155,347,428,115,454,1,389
3912155,3911730,398,436,114,442,1,333
3911730,3912155,397,419,115,454,1,333
3912155,3913741,398,436,114,442,1,333
3913741,3912155,397,419,115,454,1,333
3912155,3912104,398,436,115,454,1,0
3912104,3912155,398,436,115,454,1,0
3912155,3912211,398,436,115,454,1,0
3912211,3912155,398,436,115,454,1,0
3912155,3912244,398,436,115,454,1,0
3912244,3912155,398,436,115,454,1,0
3912155,3912270,398,436,115,454,1,0
3912270,3912155,398,436,115,454,1,0
3912155,0,398,436,0,0,1,609
0,3912155,0,0,115,454,1,609
3912211,3913556,398,436,118,436,1,389
3913556,3912211,347,428,115,454,1,389
3912211,3911730,398,436,114,442,1,333
3911730,3912211,397,419,115,454,1,333
3912211,3913741,398,436,114,442,1,333
3913741,3912211,397,419,115,454,1,333
3912211,3912104,398,436,115,454,1,0
3912104,3912211,398,436,115,454,1,0
3912211,3912155,398,436,115,454,1,0
3912155,3912211,398,436,115,454,1,0
3912211,3912244,398,436,115,454,1,0
3912244,3912211,398,436,115,454,1,0
3912211,3912270,398,436,115,454,1,0
3912270,3912211,398,436,115,454,1,0
3912211,0,398,436,0,0,1,609
0,3912211,0,0,115,454,1,609
3912244,3913556,398,436,118,436,1,389
3913556,3912244,347,428,115,454,1,389
3912244,3911730,398,436,114,442,1,333
3911730,3912244,397,419,115,454,1,333
3912244,3913741,398,436,114,442,1,333
3913741,3912244,397,419,115,454,1,333
3912244,3912104,398,436,115,454,1,0
3912104,3912244,398,436,115,454,1,0
3912244,3912155,398,436,115,454,1,0
3912155,3912244,398,436,115,454,1,0
3912244,3912211,398,436,115,454,1,0
3912211,3912244,398,436,115,454,1,0
3912244,3912270,398,436,115,454,1,0
3912270,3912244,398,436,115,454,1,0
3912244,0,398,436,0,0,1,609
0,3912244,0,0,115,454,1,609
3912270,3913556,398,436,118,436,1,389
3913556,3912270,347,428,115,454,1,389
3912270,3911730,398,436,114,442,1,333
3911730,3912270,397,419,115,454,1,333
3912270,3913741,398,436,114,442,1,333
3913741,3912270,397,419,115,454,1,333
3912270,3912104,398,436,115,454,1,0
3912104,3912270,398,436,115,454,1,0
3912270,3912155,398,436,115,454,1,0
3912155,3912270,398,436,115,454,1,0
3912270,3912211,398,436,115,454,1,0
3912211,3912270,398,436,115,454,1,0
3912270,3912244,398,436,115,454,1,0
3912244,3912270,398,436,115,454,1,0
3912270,0,398,436,0,0,1,609
0,3912270,0,0,115,454,1,609
0,3913556,0,0,118,436,1,0
3913556,0,347,428,0,0,1,0
0,3911730,0,0,114,442,1,0
3911730,0,397,419,0,0,1,0
0,3913741,0,0,114,442,1,0
3913741,0,397,419,0,0,1,0
0,3912104,0,0,115,454,1,0
3912104,0,398,436,0,0,1,0
0,3912155,0,0,115,454,1,0
3912155,0,398,436,0,0,1,0
0,3912211,0,0,115,454,1,0
