CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3911829,3911675,194,373,316,467,1,187
3911675,3911829,233,378,258,331,1,187
3911829,3911808,194,373,246,426,1,59
3911808,3911829,241,369,258,331,1,59
3911829,3911834,194,373,258,331,1,100
3911834,3911829,194,373,258,331,1,100
3911829,3911677,194,373,281,473,1,143
3911677,3911829,233,378,258,331,1,143
3911829,3911827,194,373,246,426,1,59
3911827,3911829,401,416,258,331,1,59
3911829,3911835,194,373,246,426,1,59
3911835,3911829,401,416,258,331,1,59
3911829,3911852,194,373,281,473,1,143
3911852,3911829,233,378,258,331,1,143
3911829,3911841,194,373,246,426,1,59
3911841,3911829,401,413,258,331,1,59
3911829,3911673,194,373,156,336,1,57
3911673,3911829,233,378,258,331,1,57
3911829,0,194,373,0,0,1,386
0,3911829,0,0,258,331,1,386
3911675,3911829,233,378,258,331,1,64
3911829,3911675,194,373,316,467,1,64
3911675,3911808,233,378,246,426,1,48
3911808,3911675,241,369,316,467,1,48
3911675,3911834,233,378,258,331,1,64
3911834,3911675,194,373,316,467,1,64
3911675,3911677,233,378,281,473,1,109
3911677,3911675,233,378,316,467,1,109
3911675,3911827,233,378,246,426,1,48
3911827,3911675,401,416,316,467,1,48
3911675,3911835,233,378,246,426,1,48
3911835,3911675,401,416,316,467,1,48
3911675,3911852,233,378,281,473,1,109
3911852,3911675,233,378,316,467,1,109
3911675,3911841,233,378,246,426,1,48
3911841,3911675,401,413,316,467,1,48
3911675,3911673,233,378,156,336,1,101
3911673,3911675,233,378,316,467,1,101
3911675,0,233,378,0,0,1,414
0,3911675,0,0,316,467,1,414
3911808,3911829,241,369,258,331,1,40
3911829,3911808,194,373,246,426,1,40
3911808,3911675,241,369,316,467,1,170
3911675,3911808,233,378,246,426,1,170
3911808,3911834,241,369,258,331,1,40
3911834,3911808,194,373,246,426,1,40
3911808,3911677,241,369,281,473,1,123
3911677,3911808,233,378,246,426,1,123
3911808,3911827,241,369,246,426,1,75
3911827,3911808,401,416,246,426,1,75
3911808,3911835,241,369,246,426,1,75
3911835,3911808,401,416,246,426,1,75
3911808,3911852,241,369,281,473,1,123
3911852,3911808,233,378,246,426,1,123
3911808,3911841,241,369,246,426,1,75
3911841,3911808,401,413,246,426,1,75
3911808,3911673,241,369,156,336,1,96
3911673,3911808,233,378,246,426,1,96
3911808,0,241,369,0,0,1,409
0,3911808,0,0,246,426,1,409
3911834,3911829,194,373,258,331,1,100
3911829,3911834,194,373,258,331,1,100
3911834,3911675,194,373,316,467,1,187
3911675,3911834,233,378,258,331,1,187
3911834,3911808,194,373,246,426,1,59
3911808,3911834,241,369,258,331,1,59
3911834,3911677,194,373,281,473,1,143
3911677,3911834,233,378,258,331,1,143
3911834,3911827,194,373,246,426,1,59
3911827,3911834,401,416,258,331,1,59
3911834,3911835,194,373,246,426,1,59
3911835,3911834,401,416,258,331,1,59
3911834,3911852,194,373,281,473,1,143
3911852,3911834,233,378,258,331,1,143
3911834,3911841,194,373,246,426,1,59
3911841,3911834,401,413,258,331,1,59
3911834,3911673,194,373,156,336,1,57
3911673,3911834,233,378,258,331,1,57
3911834,0,194,373,0,0,1,386
0,3911834,0,0,258,331,1,386
3911677,3911829,233,378,258,331,1,64
3911829,3911677,194,373,281,473,1,64
3911677,3911675,233,378,316,467,1,156
3911675,3911677,233,378,281,473,1,156
3911677,3911808,233,378,246,426,1,48
3911808,3911677,241,369,281,473,1,48
3911677,3911834,233,378,258,331,1,64
3911834,3911677,194,373,281,473,1,64
3911677,3911827,233,378,246,426,1,48
3911827,3911677,401,416,281,473,1,48
3911677,3911835,233,378,246,426,1,48
3911835,3911677,401,416,281,473,1,48
3911677,3911852,233,378,281,473,1,109
3911852,3911677,233,378,281,473,1,109
3911677,3911841,233,378,246,426,1,48
3911841,3911677,401,413,281,473,1,48
3911677,3911673,233,378,156,336,1,101
3911673,3911677,233,378,281,473,1,101
3911677,0,233,378,0,0,1,414
0,3911677,0,0,281,473,1,414
3911827,3911829,401,416,258,331,1,218
3911829,3911827,194,373,246,426,1,218
3911827,3911675,401,416,316,467,1,169
3911675,3911827,233,378,246,426,1,169
3911827,3911808,401,416,246,426,1,272
3911808,3911827,241,369,246,426,1,272
3911827,3911834,401,416,258,331,1,218
3911834,3911827,194,373,246,426,1,218
3911827,3911677,401,416,281,473,1,179
3911677,3911827,233,378,246,426,1,179
3911827,3911835,401,416,246,426,1,272
3911835,3911827,401,416,246,426,1,272
3911827,3911852,401,416,281,473,1,179
3911852,3911827,233,378,246,426,1,179
3911827,3911841,401,416,246,426,1,272
3911841,3911827,401,413,246,426,1,272
3911827,3911673,401,416,156,336,1,297
3911673,3911827,233,378,246,426,1,297
3911827,0,401,416,0,0,1,599
0,3911827,0,0,246,426,1,599
3911835,3911829,401,416,258,331,1,218
3911829,3911835,194,373,246,426,1,218
3911835,3911675,401,416,316,467,1,169
3911675,3911835,233,378,246,426,1,169
3911835,3911808,401,416,246,426,1,272
3911808,3911835,241,369,246,426,1,272
3911835,3911834,401,416,258,331,1,218
3911834,3911835,194,373,246,426,1,218
3911835,3911677,401,416,281,473,1,179
3911677,3911835,233,378,246,426,1,179
3911835,3911827,401,416,246,426,1,272
3911827,3911835,401,416,246,426,1,272
3911835,3911852,401,416,281,473,1,179
3911852,3911835,233,378,246,426,1,179
3911835,3911841,401,416,246,426,1,272
3911841,3911835,401,413,246,426,1,272
3911835,3911673,401,416,156,336,1,297
3911673,3911835,233,378,246,426,1,297
3911835,0,401,416,0,0,1,599
0,3911835,0,0,246,426,1,599
3911852,3911829,233,378,258,331,1,64
3911829,3911852,194,373,281,473,1,64
3911852,3911675,233,378,316,467,1,156
3911675,3911852,233,378,281,473,1,156
3911852,3911808,233,378,246,426,1,48
3911808,3911852,241,369,281,473,1,48
3911852,3911834,233,378,258,331,1,64
3911834,3911852,194,373,281,473,1,64
3911852,3911677,233,378,281,473,1,109
3911677,3911852,233,378,281,473,1,109
3911852,3911827,233,378,246,426,1,48
3911827,3911852,401,416,281,473,1,48
3911852,3911835,233,378,246,426,1,48
3911835,3911852,401,416,281,473,1,48
3911852,3911841,233,378,246,426,1,48
3911841,3911852,401,413,281,473,1,48
3911852,3911673,233,378,156,336,1,101
3911673,3911852,233,378,281,473,1,101
3911852,0,233,378,0,0,1,414
0,3911852,0,0,281,473,1,414
3911841,3911829,401,413,258,331,1,215
3911829,3911841,194,373,246,426,1,215
3911841,3911675,401,413,316,467,1,172
3911675,3911841,233,378,246,426,1,172
3911841,3911808,401,413,246,426,1,269
3911808,3911841,241,369,246,426,1,269
3911841,3911834,401,413,258,331,1,215
3911834,3911841,194,373,246,426,1,215
3911841,3911677,401,413,281,473,1,182
3911677,3911841,233,378,246,426,1,182
3911841,3911827,401,413,246,426,1,269
3911827,3911841,401,416,246,426,1,269
3911841,3911835,401,413,246,426,1,269
3911835,3911841,401,416,246,426,1,269
3911841,3911852,401,413,281,473,1,182
3911852,3911841,233,378,246,426,1,182
3911841,3911673,401,413,156,336,1,294
3911673,3911841,233,378,246,426,1,294
3911841,0,401,413,0,0,1,596
0,3911841,0,0,246,426,1,596
3911673,3911829,233,378,258,331,1,64
3911829,3911673,194,373,156,336,1,64
3911673,3911675,233,378,316,467,1,156
3911675,3911673,233,378,156,336,1,156
3911673,3911808,233,378,246,426,1,48
3911808,3911673,241,369,156,336,1,48
3911673,3911834,233,378,258,331,1,64
3911834,3911673,194,373,156,336,1,64
3911673,3911677,233,378,281,473,1,109
3911677,3911673,233,378,156,336,1,109
3911673,3911827,233,378,246,426,1,48
3911827,3911673,401,416,156,336,1,48
3911673,3911835,233,378,246,426,1,48
3911835,3911673,401,416,156,336,1,48
3911673,3911852,233,378,281,473,1,109
3911852,3911673,233,378,156,336,1,109
3911673,3911841,233,378,246,426,1,48
3911841,3911673,401,413,156,336,1,48
3911673,0,233,378,0,0,1,414
0,3911673,0,0,156,336,1,414
0,3911829,0,0,258,331,1,345
3911829,0,194,373,0,0,1,345
0,3911675,0,0,316,467,1,539
3911675,0,233,378,0,0,1,539
0,3911808,0,0,246,426,1,430
3911808,0,241,369,0,0,1,430
0,3911834,0,0,258,331,1,345
3911834,0,194,373,0,0,1,345
0,3911677,0,0,281,473,1,495
3911677,0,233,378,0,0,1,495
0,3911827,0,0,246,426,1,430
3911827,0,401,416,0,0,1,430
0,3911835,0,0,246,426,1,430
3911835,0,401,416,0,0,1,430
0,3911852,0,0,281,473,1,495
3911852,0,233,378,0,0,1,495
0,3911841,0,0,246,426,1,430
3911841,0,401,413,0,0,1,430
0,3911673,0,0,156,336,1,339
3911673,0,233,378,0,0,1,339
