CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562123046,3913040,5,15,CARICO DA MAG AUTO,1,3804601,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-251,S_CA,BOX PRONTI CAMION,16,348,441,0,9/11/2022 1:31:51 PM,9/11/2022 1:40:57 PM,9/11/2022 1:43:15 PM,2,1385731,1308737,0,0,0,0,1,1,748346,PIETRE/3 LIMESTONE WHITE 80x80 RET,684,1020,1,9/11/2022 1:41:37 PM,1,140
2562122714,3913042,8,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3804611,39,100,338,0,M0-D68-03,STOCK,PIAZZALE NUOVO,29,0,STOCK,0,-,1,230,2,9/11/2022 1:32:37 PM,9/11/2022 1:41:53 PM,9/11/2022 1:49:03 PM,7,1385261,1308385,40286929,2678674,450992,3,0,1,775102,NATURE MOOD GLACIER GLOSS.9MM 60X120 RET,83,200,1,9/11/2022 1:45:05 PM,3,147
2562123090,3913045,5,15,CARICO DA MAG AUTO,1,3804607,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,9/11/2022 1:34:00 PM,9/11/2022 1:43:18 PM,9/11/2022 1:44:57 PM,2,1385732,1308782,0,0,0,0,1,1,748370,PIETRE/3 LIMESTONE WHITE 60x60 RET,906,780,1,9/11/2022 1:44:07 PM,1,367
2562121509,3913064,6,60,POSIZIONAMENTO INTERI,1,3804616,83,190,286,0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,401,417,0,9/11/2022 1:40:36 PM,9/11/2022 1:43:43 PM,9/11/2022 1:50:03 PM,6,1385275,1307059,40284775,1741075,227884,0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,2903,,1,9/11/2022 1:46:38 PM,3,287
2562123080,3913051,5,15,CARICO DA MAG AUTO,1,3804613,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 1:35:45 PM,9/11/2022 1:44:59 PM,9/11/2022 1:46:28 PM,1,1385733,1308769,0,0,0,0,1,1,766593,B&W_MARBLE BREACH HIGH-GLOSSY 30X60 RET,464,680,1,9/11/2022 1:45:41 PM,1,367
2562123319,3911932,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3804627,65,106,220,0,PRE-BOX-02,PRE_BOX,AREA PRE-BOX PLANT2,5,M3-CL-10,S_CANT,Cantilever M3,-,354,443,67,9/11/2022 6:40:27 AM,9/11/2022 1:45:09 PM,9/11/2022 1:53:41 PM,9,1385365,1309081,0,0,0,0,4,4,,,,,,9/11/2022 1:51:43 PM,7,385
2562123576,3911705,6,60,POSIZIONAMENTO INTERI,1,3804623,40,100,337,0,M0-D68-03,STOCK,PIAZZALE NUOVO,28,M3-BO-13,S_CO,BOX PRONTI CONTAINER,5,194,375,0,9/11/2022 5:16:49 AM,9/11/2022 1:46:17 PM,9/11/2022 1:52:17 PM,6,1385290,1309348,40288384,585738,461247,0,4,4,749119,BUILDTECH GG MUD NAT 30X60 RET,5119,,1,9/11/2022 1:49:49 PM,4,107
2562123023,3913058,5,15,CARICO DA MAG AUTO,1,3804617,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 1:38:37 PM,9/11/2022 1:46:30 PM,9/11/2022 1:48:07 PM,2,1385734,1308713,0,0,0,0,1,1,772308,MATCH UP CER. SUGAR MIX GLO 6MM 60X120R,31,360,1,9/11/2022 1:47:04 PM,1,367
2562122990,3911689,6,60,POSIZIONAMENTO INTERI,1,3804645,64,156,297,0,M0-D08-02,STOCK,PIAZZALE NUOVO,35,M3-BO-11,S_CO,BOX PRONTI CONTAINER,5,210,374,0,9/11/2022 5:14:37 AM,9/11/2022 1:47:32 PM,9/11/2022 2:00:19 PM,13,1385277,1308669,40287397,1837542,452312,0,17,17,768290,SENSI WHITE DUST 60X120 RET,1850,,1,9/11/2022 1:58:22 PM,11,115
2562123901,3913062,5,15,CARICO DA MAG AUTO,1,3804620,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 1:40:10 PM,9/11/2022 1:48:09 PM,9/11/2022 1:49:42 PM,2,1385735,1309702,0,0,0,0,1,1,755724,MATIÈRES DE REX SABLE 60X60 RET,0,378,1,9/11/2022 1:48:37 PM,0,367
