CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913375,3913170,262,448,186,326,1,124
3913170,3913375,402,430,246,426,1,124
3913375,3913394,262,448,100,337,1,199
3913394,3913375,194,369,246,426,1,199
3913375,3913378,262,448,246,426,1,38
3913378,3913375,265,428,246,426,1,38
3913375,3913396,262,448,299,477,1,62
3913396,3913375,210,371,246,426,1,62
3913375,3913390,262,448,246,426,1,38
3913390,3913375,1,230,246,426,1,38
3913375,3913402,262,448,94,311,1,273
3913402,3913375,194,375,246,426,1,273
3913375,3913405,262,448,190,286,1,166
3913405,3913375,402,424,246,426,1,166
3913375,3913414,262,448,186,326,1,124
3913414,3913375,402,430,246,426,1,124
3913375,3913420,262,448,94,311,1,273
3913420,3913375,194,375,246,426,1,273
3913375,0,262,448,0,0,1,464
0,3913375,0,0,246,426,1,464
3913170,3913375,402,430,246,426,1,286
3913375,3913170,262,448,186,326,1,286
3913170,3913394,402,430,100,337,1,359
3913394,3913170,194,369,186,326,1,359
3913170,3913378,402,430,246,426,1,286
3913378,3913170,265,428,186,326,1,286
3913170,3913396,402,430,299,477,1,144
3913396,3913170,210,371,186,326,1,144
3913170,3913390,402,430,246,426,1,286
3913390,3913170,1,230,186,326,1,286
3913170,3913402,402,430,94,311,1,433
3913402,3913170,194,375,186,326,1,433
3913170,3913405,402,430,190,286,1,322
3913405,3913170,402,424,186,326,1,322
3913170,3913414,402,430,186,326,1,284
3913414,3913170,402,430,186,326,1,284
3913170,3913420,402,430,94,311,1,433
3913420,3913170,194,375,186,326,1,433
3913170,0,402,430,0,0,1,613
0,3913170,0,0,186,326,1,613
3913394,3913375,194,369,246,426,1,63
3913375,3913394,262,448,100,337,1,63
3913394,3913170,194,369,186,326,1,42
3913170,3913394,402,430,100,337,1,42
3913394,3913378,194,369,246,426,1,63
3913378,3913394,265,428,100,337,1,63
3913394,3913396,194,369,299,477,1,157
3913396,3913394,210,371,100,337,1,157
3913394,3913390,194,369,246,426,1,63
3913390,3913394,1,230,100,337,1,63
3913394,3913402,194,369,94,311,1,173
3913402,3913394,194,375,100,337,1,173
3913394,3913405,194,369,190,286,1,84
3913405,3913394,402,424,100,337,1,84
3913394,3913414,194,369,186,326,1,42
3913414,3913394,402,430,100,337,1,42
3913394,3913420,194,369,94,311,1,173
3913420,3913394,194,375,100,337,1,173
3913394,0,194,369,0,0,1,383
0,3913394,0,0,100,337,1,383
3913378,3913375,265,428,246,426,1,22
3913375,3913378,262,448,246,426,1,22
3913378,3913170,265,428,186,326,1,108
3913170,3913378,402,430,246,426,1,108
3913378,3913394,265,428,100,337,1,183
3913394,3913378,194,369,246,426,1,183
3913378,3913396,265,428,299,477,1,76
3913396,3913378,210,371,246,426,1,76
3913378,3913390,265,428,246,426,1,22
3913390,3913378,1,230,246,426,1,22
3913378,3913402,265,428,94,311,1,257
3913402,3913378,194,375,246,426,1,257
3913378,3913405,265,428,190,286,1,150
3913405,3913378,402,424,246,426,1,150
3913378,3913414,265,428,186,326,1,108
3913414,3913378,402,430,246,426,1,108
3913378,3913420,265,428,94,311,1,257
3913420,3913378,194,375,246,426,1,257
3913378,0,265,428,0,0,1,448
0,3913378,0,0,246,426,1,448
3913396,3913375,210,371,246,426,1,57
3913375,3913396,262,448,299,477,1,57
3913396,3913170,210,371,186,326,1,45
3913170,3913396,402,430,299,477,1,45
3913396,3913394,210,371,100,337,1,120
3913394,3913396,194,369,299,477,1,120
3913396,3913378,210,371,246,426,1,57
3913378,3913396,265,428,299,477,1,57
3913396,3913390,210,371,246,426,1,57
3913390,3913396,1,230,299,477,1,57
3913396,3913402,210,371,94,311,1,194
3913402,3913396,194,375,299,477,1,194
3913396,3913405,210,371,190,286,1,87
3913405,3913396,402,424,299,477,1,87
3913396,3913414,210,371,186,326,1,45
3913414,3913396,402,430,299,477,1,45
3913396,3913420,210,371,94,311,1,194
3913420,3913396,194,375,299,477,1,194
3913396,0,210,371,0,0,1,385
0,3913396,0,0,299,477,1,385
3913390,3913375,1,230,246,426,1,278
3913375,3913390,262,448,246,426,1,278
3913390,3913170,1,230,186,326,1,277
3913170,3913390,402,430,246,426,1,277
3913390,3913394,1,230,100,337,1,146
3913394,3913390,194,369,246,426,1,146
3913390,3913378,1,230,246,426,1,278
3913378,3913390,265,428,246,426,1,278
3913390,3913396,1,230,299,477,1,368
3913396,3913390,210,371,246,426,1,368
3913390,3913402,1,230,94,311,1,91
3913402,3913390,194,375,246,426,1,91
3913390,3913405,1,230,190,286,1,193
3913405,3913390,402,424,246,426,1,193
3913390,3913414,1,230,186,326,1,277
3913414,3913390,402,430,246,426,1,277
3913390,3913420,1,230,94,311,1,91
3913420,3913390,194,375,246,426,1,91
3913390,0,1,230,0,0,1,229
0,3913390,0,0,246,426,1,229
3913402,3913375,194,375,246,426,1,57
3913375,3913402,262,448,94,311,1,57
3913402,3913170,194,375,186,326,1,48
3913170,3913402,402,430,94,311,1,48
3913402,3913394,194,375,100,337,1,107
3913394,3913402,194,369,94,311,1,107
3913402,3913378,194,375,246,426,1,57
3913378,3913402,265,428,94,311,1,57
3913402,3913396,194,375,299,477,1,151
3913396,3913402,210,371,94,311,1,151
3913402,3913390,194,375,246,426,1,57
3913390,3913402,1,230,94,311,1,57
3913402,3913405,194,375,190,286,1,90
3913405,3913402,402,424,94,311,1,90
3913402,3913414,194,375,186,326,1,48
3913414,3913402,402,430,94,311,1,48
3913402,3913420,194,375,94,311,1,178
3913420,3913402,194,375,94,311,1,178
3913402,0,194,375,0,0,1,388
0,3913402,0,0,94,311,1,388
3913405,3913375,402,424,246,426,1,276
3913375,3913405,262,448,190,286,1,276
3913405,3913170,402,424,186,326,1,274
3913170,3913405,402,430,190,286,1,274
3913405,3913394,402,424,100,337,1,349
3913394,3913405,194,369,190,286,1,349
3913405,3913378,402,424,246,426,1,276
3913378,3913405,265,428,190,286,1,276
3913405,3913396,402,424,299,477,1,154
3913396,3913405,210,371,190,286,1,154
3913405,3913390,402,424,246,426,1,276
3913390,3913405,1,230,190,286,1,276
3913405,3913402,402,424,94,311,1,423
3913402,3913405,194,375,190,286,1,423
3913405,3913414,402,424,186,326,1,274
3913414,3913405,402,430,190,286,1,274
3913405,3913420,402,424,94,311,1,423
3913420,3913405,194,375,190,286,1,423
3913405,0,402,424,0,0,1,603
0,3913405,0,0,190,286,1,603
3913414,3913375,402,430,246,426,1,286
3913375,3913414,262,448,186,326,1,286
3913414,3913170,402,430,186,326,1,284
3913170,3913414,402,430,186,326,1,284
3913414,3913394,402,430,100,337,1,359
3913394,3913414,194,369,186,326,1,359
3913414,3913378,402,430,246,426,1,286
3913378,3913414,265,428,186,326,1,286
3913414,3913396,402,430,299,477,1,144
3913396,3913414,210,371,186,326,1,144
3913414,3913390,402,430,246,426,1,286
3913390,3913414,1,230,186,326,1,286
3913414,3913402,402,430,94,311,1,433
3913402,3913414,194,375,186,326,1,433
3913414,3913405,402,430,190,286,1,322
