CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562122930,3912277,5,15,CARICO DA MAG AUTO,1,3803927,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,9/11/2022 9:05:20 AM,9/11/2022 9:18:17 AM,9/11/2022 9:19:40 AM,1,1385476,1308611,0,0,0,0,1,1,765776,BIJOUX MARRON IMPERIAL MAT 6MM 60X120 R,469,600,1,9/11/2022 9:18:53 AM,1,367
2562121493,3912299,5,15,CARICO DA MAG AUTO,1,3803935,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,14,402,426,0,9/11/2022 9:14:50 AM,9/11/2022 9:21:16 AM,9/11/2022 9:23:22 AM,2,1385492,1307055,0,0,0,0,1,1,756209,STONES 2.0 ARABESC.WHITE MATTE 80X80 RET,1190,1020,1,9/11/2022 9:21:58 AM,1,178
2562121493,3912301,5,15,CARICO DA MAG AUTO,1,3803942,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,14,402,426,0,9/11/2022 9:16:29 AM,9/11/2022 9:23:24 AM,9/11/2022 9:26:03 AM,3,1385493,1307055,0,0,0,0,1,1,756209,STONES 2.0 ARABESC.WHITE MATTE 80X80 RET,1190,1000,1,9/11/2022 9:24:33 AM,1,178
2562121493,3912306,5,15,CARICO DA MAG AUTO,1,3803945,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,14,402,426,0,9/11/2022 9:18:14 AM,9/11/2022 9:26:05 AM,9/11/2022 9:28:37 AM,3,1385494,1307055,0,0,0,0,1,1,756549,STONES 2.0 AR.WHITE MAT.6MM 60X120 RET,938,760,1,9/11/2022 9:27:08 AM,1,178
2562122930,3912340,5,15,CARICO DA MAG AUTO,1,3803968,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 9:36:27 AM,9/11/2022 9:37:05 AM,9/11/2022 9:39:14 AM,2,1385497,1308611,0,0,0,0,1,1,737666,SELECTION CREAM OAK 15X120 RET,213,400,1,9/11/2022 9:38:20 AM,1,367
2562122642,3912312,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3803971,65,104,204,0,PRE-BOX-06,PRE_BOX,AREA PRE-BOX PLANT2,7,M3-CL-07,S_CANT,Cantilever M3,-,385,427,37,9/11/2022 9:20:17 AM,9/11/2022 9:37:56 AM,9/11/2022 9:44:56 AM,7,1385481,1308306,0,0,0,0,1,1,,,,,,9/11/2022 9:39:47 AM,2,418
2562122930,3912084,8,60,POSIZIONAMENTO INTERI,1,3803974,58,190,296,0,M0-C68-02,STOCK,PIAZZALE NUOVO,36,0,STOCK,0,-,1,230,3,9/11/2022 7:41:09 AM,9/11/2022 9:38:50 AM,9/11/2022 9:42:36 AM,4,1385414,1308611,40287272,187773,447615,0,1,1,742212,LA ROCHE ECRU 60X60 RETT,2786,,1,9/11/2022 9:40:54 AM,2,246
2562123646,3912347,5,15,CARICO DA MAG AUTO,1,3803973,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,1,9/11/2022 9:39:21 AM,9/11/2022 9:39:22 AM,9/11/2022 9:41:06 AM,2,1385499,1309430,0,0,0,0,1,1,738828,INDUSTRIAL IVORY NAT 40x80 RET,1232,1020,1,9/11/2022 9:40:12 AM,1,367
2562121493,3912350,5,15,CARICO DA MAG AUTO,1,3803977,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,14,402,426,0,9/11/2022 9:40:41 AM,9/11/2022 9:41:08 AM,9/11/2022 9:43:14 AM,2,1385500,1307055,0,0,0,0,1,1,756209,STONES 2.0 ARABESC.WHITE MATTE 80X80 RET,1190,1060,1,9/11/2022 9:41:47 AM,1,178
2562121493,3912172,6,60,POSIZIONAMENTO INTERI,1,3803984,58,91,328,0,M0-D88-08,STOCK,PIAZZALE NUOVO,5,M3-BO-480,S_CA,BOX PRONTI CAMION,14,402,426,0,9/11/2022 8:23:31 AM,9/11/2022 9:42:38 AM,9/11/2022 9:49:04 AM,6,1385441,1307055,40284764,1154282,179226,0,11,11,756209,STONES 2.0 ARABESC.WHITE MATTE 80X80 RET,2381,,1,9/11/2022 9:45:57 AM,3,356
